testType,requestBytes,responseBytes,executionNanos
TCP,16,1024,476814
TCP,16,1024,214151
TCP,16,1024,191034
TCP,16,1024,230601
TCP,16,1024,484115
TCP,16,1024,490028
TCP,16,1024,431042
TCP,16,1024,491646
TCP,16,1024,342096
TCP,16,1024,478303
TCP,16,1024,220839
TCP,16,1024,429862
TCP,16,1024,384809
TCP,16,1024,446723
TCP,16,1024,427558
TCP,16,1024,398725
TCP,16,1024,439563
TCP,16,1024,361079
TCP,16,1024,321063
TCP,16,1024,390682
TCP,16,1024,390059
TCP,16,1024,398044
TCP,16,1024,382399
TCP,16,1024,457483
TCP,16,1024,447303
TCP,16,1024,425118
TCP,16,1024,537418
TCP,16,1024,709808
TCP,16,1024,359307
TCP,16,1024,454028
TCP,16,1024,190561
TCP,16,1024,432479
TCP,16,1024,261612
TCP,16,1024,396849
TCP,16,1024,383137
TCP,16,1024,449247
TCP,16,1024,207822
TCP,16,1024,386162
TCP,16,1024,390511
TCP,16,1024,367298
TCP,16,1024,456331
TCP,16,1024,368386
TCP,16,1024,369116
TCP,16,1024,236690
TCP,16,1024,357196
TCP,16,1024,404551
TCP,16,1024,368239
TCP,16,1024,486451
TCP,16,1024,413319
TCP,16,1024,483737
TCP,16,1024,396860
TCP,16,1024,389272
TCP,16,1024,416878
TCP,16,1024,441219
TCP,16,1024,379780
TCP,16,1024,447223
TCP,16,1024,399476
TCP,16,1024,451595
TCP,16,1024,461858
TCP,16,1024,439061
TCP,16,1024,351083
TCP,16,1024,356036
TCP,16,1024,384774
TCP,16,1024,277959
TCP,16,1024,414493
TCP,16,1024,386589
TCP,16,1024,439842
TCP,16,1024,378655
TCP,16,1024,444087
TCP,16,1024,285854
TCP,16,1024,555713
TCP,16,1024,368909
TCP,16,1024,352196
TCP,16,1024,382086
TCP,16,1024,343496
TCP,16,1024,336653
TCP,16,1024,393728
TCP,16,1024,379973
TCP,16,1024,399166
TCP,16,1024,130076
TCP,16,1024,322487
TCP,16,1024,403998
TCP,16,1024,408349
TCP,16,1024,415012
TCP,16,1024,419111
TCP,16,1024,400702
TCP,16,1024,463061
TCP,16,1024,363856
TCP,16,1024,390852
TCP,16,1024,390283
TCP,16,1024,547588
TCP,16,1024,656725
TCP,16,1024,542870
TCP,16,1024,436283
TCP,16,1024,393379
TCP,16,1024,415232
TCP,16,1024,355589
TCP,16,1024,359363
TCP,16,1024,339490
TCP,16,1024,338457
TCP,16,1024,298200
