testType,requestBytes,responseBytes,executionNanos
FILE,8192,8192,2604406
FILE,8192,8192,2682669
FILE,8192,8192,2553666
FILE,8192,8192,2337618
FILE,8192,8192,2348406
FILE,8192,8192,2315412
FILE,8192,8192,2417216
FILE,8192,8192,15407149
FILE,8192,8192,2363371
FILE,8192,8192,2348097
FILE,8192,8192,2435593
FILE,8192,8192,2450876
FILE,8192,8192,2463359
FILE,8192,8192,2421221
FILE,8192,8192,2657742
FILE,8192,8192,2624836
FILE,8192,8192,2666210
FILE,8192,8192,2610170
FILE,8192,8192,2738425
FILE,8192,8192,2745846
FILE,8192,8192,2637897
FILE,8192,8192,2657800
FILE,8192,8192,2699043
FILE,8192,8192,21601042
FILE,8192,8192,2754792
FILE,8192,8192,2908581
FILE,8192,8192,2576400
FILE,8192,8192,2484071
FILE,8192,8192,2393090
FILE,8192,8192,2580579
FILE,8192,8192,2485467
FILE,8192,8192,2619067
FILE,8192,8192,2680416
FILE,8192,8192,2543446
FILE,8192,8192,2620265
FILE,8192,8192,2590893
FILE,8192,8192,2367077
FILE,8192,8192,2355301
FILE,8192,8192,2469468
FILE,8192,8192,2491765
FILE,8192,8192,2587411
FILE,8192,8192,2577262
FILE,8192,8192,2589318
FILE,8192,8192,2636218
FILE,8192,8192,2648491
FILE,8192,8192,2677387
FILE,8192,8192,2818869
FILE,8192,8192,2767515
FILE,8192,8192,2799266
FILE,8192,8192,2958660
FILE,8192,8192,2638994
FILE,8192,8192,2451030
FILE,8192,8192,2484184
FILE,8192,8192,2635844
FILE,8192,8192,2669227
FILE,8192,8192,2501504
FILE,8192,8192,2507949
FILE,8192,8192,2389711
FILE,8192,8192,2322873
FILE,8192,8192,2388915
FILE,8192,8192,2385267
FILE,8192,8192,2469045
FILE,8192,8192,2575992
FILE,8192,8192,2572842
FILE,8192,8192,2644917
FILE,8192,8192,2674085
FILE,8192,8192,2619509
FILE,8192,8192,2749282
FILE,8192,8192,2626209
FILE,8192,8192,2979565
FILE,8192,8192,2627700
FILE,8192,8192,2640408
FILE,8192,8192,2691818
FILE,8192,8192,2685349
FILE,8192,8192,3168926
FILE,8192,8192,2772879
FILE,8192,8192,2375197
FILE,8192,8192,2376582
FILE,8192,8192,2459723
FILE,8192,8192,704114
FILE,8192,8192,2644680
FILE,8192,8192,2417477
FILE,8192,8192,2441378
FILE,8192,8192,2380619
FILE,8192,8192,2451020
FILE,8192,8192,2515867
FILE,8192,8192,2671860
FILE,8192,8192,2425198
FILE,8192,8192,2432060
FILE,8192,8192,2498867
FILE,8192,8192,2534799
FILE,8192,8192,2468935
FILE,8192,8192,2667522
FILE,8192,8192,2416306
FILE,8192,8192,2379718
