testType,requestBytes,responseBytes,executionNanos
CORBA,1048576,16,5923535
CORBA,1048576,16,8643330
CORBA,1048576,16,7425864
CORBA,1048576,16,5911134
CORBA,1048576,16,5974732
CORBA,1048576,16,5642489
CORBA,1048576,16,5657569
CORBA,1048576,16,5790018
CORBA,1048576,16,5926907
CORBA,1048576,16,11723554
CORBA,1048576,16,5656529
CORBA,1048576,16,5555115
CORBA,1048576,16,5600284
CORBA,1048576,16,5217623
CORBA,1048576,16,5308401
CORBA,1048576,16,5236480
CORBA,1048576,16,5346546
CORBA,1048576,16,5979574
CORBA,1048576,16,6331092
CORBA,1048576,16,5218455
CORBA,1048576,16,7414494
CORBA,1048576,16,5580838
CORBA,1048576,16,5292609
CORBA,1048576,16,5518375
CORBA,1048576,16,5992446
CORBA,1048576,16,5715474
CORBA,1048576,16,5875466
CORBA,1048576,16,5471476
CORBA,1048576,16,5340737
CORBA,1048576,16,5652901
CORBA,1048576,16,6587082
CORBA,1048576,16,6301992
CORBA,1048576,16,5411808
CORBA,1048576,16,5415871
CORBA,1048576,16,6902761
CORBA,1048576,16,5285079
CORBA,1048576,16,5333013
CORBA,1048576,16,5396867
CORBA,1048576,16,5249862
CORBA,1048576,16,5420902
CORBA,1048576,16,5337113
CORBA,1048576,16,5340881
CORBA,1048576,16,5204462
CORBA,1048576,16,5368108
CORBA,1048576,16,5394232
CORBA,1048576,16,5305703
CORBA,1048576,16,5176531
CORBA,1048576,16,9350371
CORBA,1048576,16,9448458
CORBA,1048576,16,5481543
CORBA,1048576,16,5625556
CORBA,1048576,16,5107132
CORBA,1048576,16,5689530
CORBA,1048576,16,5327424
CORBA,1048576,16,5281365
CORBA,1048576,16,5145970
CORBA,1048576,16,9958118
CORBA,1048576,16,6082216
CORBA,1048576,16,5878244
CORBA,1048576,16,10216241
CORBA,1048576,16,5797523
CORBA,1048576,16,5124675
CORBA,1048576,16,5111825
CORBA,1048576,16,5416749
CORBA,1048576,16,6341031
CORBA,1048576,16,5140715
CORBA,1048576,16,5214967
CORBA,1048576,16,5378138
CORBA,1048576,16,5177090
CORBA,1048576,16,5256948
CORBA,1048576,16,4216245
CORBA,1048576,16,7101296
CORBA,1048576,16,5831849
CORBA,1048576,16,5296397
CORBA,1048576,16,5118885
CORBA,1048576,16,5446682
CORBA,1048576,16,5287473
CORBA,1048576,16,6587133
CORBA,1048576,16,5279347
CORBA,1048576,16,5220744
CORBA,1048576,16,5135315
CORBA,1048576,16,5055428
CORBA,1048576,16,5826197
CORBA,1048576,16,5301974
CORBA,1048576,16,5269196
CORBA,1048576,16,5215437
CORBA,1048576,16,5971221
CORBA,1048576,16,5146426
CORBA,1048576,16,5112462
CORBA,1048576,16,5165092
CORBA,1048576,16,5305975
CORBA,1048576,16,5429470
CORBA,1048576,16,5885563
CORBA,1048576,16,5184201
CORBA,1048576,16,5233158
CORBA,1048576,16,6307432
CORBA,1048576,16,5393067
CORBA,1048576,16,5374915
CORBA,1048576,16,5116185
CORBA,1048576,16,5682942
CORBA,1048576,16,5889151
CORBA,1048576,16,5213089
CORBA,1048576,16,4789056
CORBA,1048576,16,11468121
CORBA,1048576,16,5284252
CORBA,1048576,16,5269772
CORBA,1048576,16,9698561
CORBA,1048576,16,5450580
CORBA,1048576,16,5915293
CORBA,1048576,16,5068523
CORBA,1048576,16,5285513
CORBA,1048576,16,5323548
CORBA,1048576,16,5182795
CORBA,1048576,16,8610635
CORBA,1048576,16,6218286
CORBA,1048576,16,5085431
CORBA,1048576,16,6440751
CORBA,1048576,16,5773475
CORBA,1048576,16,5307598
CORBA,1048576,16,5134493
CORBA,1048576,16,9147468
CORBA,1048576,16,5637426
CORBA,1048576,16,6278436
CORBA,1048576,16,5942572
CORBA,1048576,16,7856740
CORBA,1048576,16,6722618
CORBA,1048576,16,5237554
CORBA,1048576,16,5272964
CORBA,1048576,16,5693984
CORBA,1048576,16,5467189
CORBA,1048576,16,5457099
CORBA,1048576,16,5022260
CORBA,1048576,16,5230091
CORBA,1048576,16,5471592
CORBA,1048576,16,5677311
CORBA,1048576,16,5305185
CORBA,1048576,16,5483562
CORBA,1048576,16,5043669
CORBA,1048576,16,4791958
CORBA,1048576,16,5037475
CORBA,1048576,16,6110389
CORBA,1048576,16,5114643
CORBA,1048576,16,5033814
CORBA,1048576,16,5492899
CORBA,1048576,16,5210541
CORBA,1048576,16,5210634
CORBA,1048576,16,5175173
CORBA,1048576,16,6423173
CORBA,1048576,16,5225238
CORBA,1048576,16,5342623
CORBA,1048576,16,11303054
CORBA,1048576,16,5371454
CORBA,1048576,16,5782784
CORBA,1048576,16,5102062
CORBA,1048576,16,6738674
CORBA,1048576,16,7960088
CORBA,1048576,16,6362151
CORBA,1048576,16,5200885
CORBA,1048576,16,5108182
CORBA,1048576,16,5238372
CORBA,1048576,16,5150545
CORBA,1048576,16,5004375
CORBA,1048576,16,5537583
CORBA,1048576,16,5010030
CORBA,1048576,16,5005777
CORBA,1048576,16,5030811
CORBA,1048576,16,5010190
CORBA,1048576,16,5038430
CORBA,1048576,16,5069631
CORBA,1048576,16,5079074
CORBA,1048576,16,5756398
CORBA,1048576,16,5748043
CORBA,1048576,16,5033778
CORBA,1048576,16,5579457
CORBA,1048576,16,5890845
CORBA,1048576,16,5220048
CORBA,1048576,16,5192635
CORBA,1048576,16,5199108
CORBA,1048576,16,5075496
CORBA,1048576,16,5113305
CORBA,1048576,16,5176123
CORBA,1048576,16,5108859
CORBA,1048576,16,5135816
CORBA,1048576,16,5541364
CORBA,1048576,16,5072208
CORBA,1048576,16,5034133
