testType,requestBytes,responseBytes,executionNanos
CORBA,16,262144,2138924
CORBA,16,262144,2320418
CORBA,16,262144,6371320
CORBA,16,262144,3827045
CORBA,16,262144,2519493
CORBA,16,262144,2315120
CORBA,16,262144,3911144
CORBA,16,262144,2335920
CORBA,16,262144,3927449
CORBA,16,262144,2596828
CORBA,16,262144,3610531
CORBA,16,262144,2301621
CORBA,16,262144,2208080
CORBA,16,262144,2115445
CORBA,16,262144,2181070
CORBA,16,262144,2253981
CORBA,16,262144,2276500
CORBA,16,262144,2373488
CORBA,16,262144,2231207
CORBA,16,262144,2077469
CORBA,16,262144,2821381
CORBA,16,262144,2192253
CORBA,16,262144,2240674
CORBA,16,262144,7975341
CORBA,16,262144,2576519
CORBA,16,262144,2304787
CORBA,16,262144,2499655
CORBA,16,262144,2769627
CORBA,16,262144,2246489
CORBA,16,262144,2017327
CORBA,16,262144,2159951
CORBA,16,262144,2159567
CORBA,16,262144,2172705
CORBA,16,262144,2350755
CORBA,16,262144,2611873
CORBA,16,262144,2697052
CORBA,16,262144,2162466
CORBA,16,262144,2147852
CORBA,16,262144,2048508
CORBA,16,262144,2110763
CORBA,16,262144,2395950
CORBA,16,262144,2717573
CORBA,16,262144,2463688
CORBA,16,262144,5188874
CORBA,16,262144,2355569
CORBA,16,262144,9165591
CORBA,16,262144,2136082
CORBA,16,262144,2128283
CORBA,16,262144,2140806
CORBA,16,262144,2127568
CORBA,16,262144,2102757
CORBA,16,262144,2124248
CORBA,16,262144,7284997
CORBA,16,262144,2626865
CORBA,16,262144,2624327
CORBA,16,262144,2509479
CORBA,16,262144,2580387
CORBA,16,262144,2793885
CORBA,16,262144,2865881
CORBA,16,262144,5644234
CORBA,16,262144,2893264
CORBA,16,262144,2698607
CORBA,16,262144,2581616
CORBA,16,262144,2894907
CORBA,16,262144,2571460
CORBA,16,262144,2667822
CORBA,16,262144,2169902
CORBA,16,262144,2626917
CORBA,16,262144,2203020
CORBA,16,262144,2234602
CORBA,16,262144,7078247
CORBA,16,262144,2530077
CORBA,16,262144,2356165
CORBA,16,262144,2325580
CORBA,16,262144,2044773
CORBA,16,262144,2080020
CORBA,16,262144,4069033
CORBA,16,262144,2252624
CORBA,16,262144,2090414
CORBA,16,262144,4284073
CORBA,16,262144,2514258
CORBA,16,262144,2401527
CORBA,16,262144,2328714
CORBA,16,262144,2309326
CORBA,16,262144,2435215
CORBA,16,262144,2585240
CORBA,16,262144,3522517
CORBA,16,262144,2179738
CORBA,16,262144,2559015
CORBA,16,262144,2121846
CORBA,16,262144,2820807
CORBA,16,262144,6597628
CORBA,16,262144,3956799
CORBA,16,262144,2561213
CORBA,16,262144,2888765
CORBA,16,262144,2549998
CORBA,16,262144,3680909
CORBA,16,262144,2365214
CORBA,16,262144,2358469
CORBA,16,262144,2755022
CORBA,16,262144,2368489
CORBA,16,262144,3109298
CORBA,16,262144,2049870
