testType,requestBytes,responseBytes,executionNanos
CORBA,8192,16,865774
CORBA,8192,16,5480048
CORBA,8192,16,4582470
CORBA,8192,16,938439
CORBA,8192,16,1046089
CORBA,8192,16,1202046
CORBA,8192,16,966661
CORBA,8192,16,873433
CORBA,8192,16,1688365
CORBA,8192,16,923263
CORBA,8192,16,1945860
CORBA,8192,16,1064906
CORBA,8192,16,1001695
CORBA,8192,16,909822
CORBA,8192,16,847663
CORBA,8192,16,1376412
CORBA,8192,16,1497050
CORBA,8192,16,1105621
CORBA,8192,16,880059
CORBA,8192,16,965956
CORBA,8192,16,6149939
CORBA,8192,16,960779
CORBA,8192,16,1091856
CORBA,8192,16,6450784
CORBA,8192,16,1020438
CORBA,8192,16,1376163
CORBA,8192,16,1101826
CORBA,8192,16,4347402
CORBA,8192,16,1133437
CORBA,8192,16,790640
CORBA,8192,16,794737
CORBA,8192,16,1010529
CORBA,8192,16,1318773
CORBA,8192,16,908379
CORBA,8192,16,1859163
CORBA,8192,16,1200798
CORBA,8192,16,1973200
CORBA,8192,16,5546141
CORBA,8192,16,927832
CORBA,8192,16,900652
CORBA,8192,16,849910
CORBA,8192,16,868845
CORBA,8192,16,807061
CORBA,8192,16,797063
CORBA,8192,16,895720
CORBA,8192,16,847111
CORBA,8192,16,1106211
CORBA,8192,16,4267294
CORBA,8192,16,1302217
CORBA,8192,16,797475
CORBA,8192,16,787997
CORBA,8192,16,809087
CORBA,8192,16,3935155
CORBA,8192,16,969570
CORBA,8192,16,5543838
CORBA,8192,16,865883
CORBA,8192,16,771306
CORBA,8192,16,1723132
CORBA,8192,16,859898
CORBA,8192,16,7977352
CORBA,8192,16,1735479
CORBA,8192,16,991657
CORBA,8192,16,848010
CORBA,8192,16,734421
CORBA,8192,16,745675
CORBA,8192,16,678219
CORBA,8192,16,705867
CORBA,8192,16,714050
CORBA,8192,16,694013
CORBA,8192,16,773707
CORBA,8192,16,882251
CORBA,8192,16,842809
CORBA,8192,16,3694783
CORBA,8192,16,987942
