testType,requestBytes,responseBytes,executionNanos
JNI,16,1024,818
JNI,16,1024,4039
JNI,16,1024,2246
JNI,16,1024,1845
JNI,16,1024,1856
JNI,16,1024,1894
JNI,16,1024,2284
JNI,16,1024,2099
JNI,16,1024,1805
JNI,16,1024,1777
JNI,16,1024,2040
JNI,16,1024,1889
JNI,16,1024,1915
JNI,16,1024,1864
JNI,16,1024,1824
JNI,16,1024,2112
JNI,16,1024,1835
JNI,16,1024,1877
JNI,16,1024,1800
JNI,16,1024,1793
JNI,16,1024,1784
JNI,16,1024,2160
JNI,16,1024,1850
JNI,16,1024,1992
JNI,16,1024,1961
JNI,16,1024,6253
JNI,16,1024,1764
JNI,16,1024,1685
JNI,16,1024,1771
JNI,16,1024,4741
JNI,16,1024,1952
JNI,16,1024,1641
JNI,16,1024,3067
JNI,16,1024,4178
JNI,16,1024,2429
JNI,16,1024,1991
JNI,16,1024,1636
JNI,16,1024,17259
JNI,16,1024,1752
JNI,16,1024,1597
JNI,16,1024,3203
JNI,16,1024,3447
JNI,16,1024,1854
JNI,16,1024,1953
JNI,16,1024,4124
JNI,16,1024,1760
JNI,16,1024,1957
JNI,16,1024,2000
JNI,16,1024,5110
JNI,16,1024,1680
JNI,16,1024,1604
JNI,16,1024,1608
JNI,16,1024,4042
JNI,16,1024,1858
JNI,16,1024,1734
JNI,16,1024,1689
JNI,16,1024,4598
JNI,16,1024,1645
JNI,16,1024,1685
JNI,16,1024,1647
JNI,16,1024,4109
JNI,16,1024,1715
JNI,16,1024,1649
JNI,16,1024,4562
JNI,16,1024,1594
JNI,16,1024,1699
JNI,16,1024,1706
JNI,16,1024,4272
JNI,16,1024,1640
JNI,16,1024,2016
JNI,16,1024,1683
JNI,16,1024,11404
JNI,16,1024,1714
JNI,16,1024,1715
JNI,16,1024,1759
JNI,16,1024,4352
JNI,16,1024,1596
JNI,16,1024,1828
JNI,16,1024,1722
JNI,16,1024,6434
JNI,16,1024,1708
JNI,16,1024,1677
JNI,16,1024,2074
JNI,16,1024,4963
JNI,16,1024,1752
JNI,16,1024,1915
JNI,16,1024,1773
JNI,16,1024,4481
JNI,16,1024,1697
JNI,16,1024,1705
JNI,16,1024,4942
JNI,16,1024,1681
JNI,16,1024,1982
JNI,16,1024,1774
JNI,16,1024,4814
JNI,16,1024,1789
JNI,16,1024,1770
JNI,16,1024,1722
JNI,16,1024,5388
JNI,16,1024,1763
JNI,16,1024,1828
JNI,16,1024,1722
JNI,16,1024,4404
JNI,16,1024,1648
JNI,16,1024,1727
JNI,16,1024,1621
JNI,16,1024,4839
JNI,16,1024,1740
JNI,16,1024,1604
JNI,16,1024,1778
JNI,16,1024,4764
JNI,16,1024,1708
JNI,16,1024,2301
JNI,16,1024,1678
JNI,16,1024,5273
JNI,16,1024,1743
JNI,16,1024,1665
JNI,16,1024,3754
JNI,16,1024,4214
JNI,16,1024,1569
JNI,16,1024,1681
JNI,16,1024,1819
JNI,16,1024,6558
JNI,16,1024,1852
JNI,16,1024,2026
JNI,16,1024,1770
JNI,16,1024,4248
JNI,16,1024,1686
JNI,16,1024,8597
JNI,16,1024,3014
JNI,16,1024,2684
JNI,16,1024,1879
JNI,16,1024,5427
JNI,16,1024,1890
JNI,16,1024,1604
JNI,16,1024,1640
JNI,16,1024,4732
JNI,16,1024,1872
JNI,16,1024,1903
JNI,16,1024,4639
JNI,16,1024,1747
JNI,16,1024,1759
JNI,16,1024,1606
