testType,requestBytes,responseBytes,executionNanos
JNI,1024,16,794
JNI,1024,16,3947
JNI,1024,16,3388
JNI,1024,16,2635
JNI,1024,16,2087
JNI,1024,16,2498
JNI,1024,16,2046
JNI,1024,16,1899
JNI,1024,16,1818
JNI,1024,16,1726
JNI,1024,16,1928
JNI,1024,16,2395
JNI,1024,16,2037
JNI,1024,16,1852
JNI,1024,16,1826
JNI,1024,16,1698
JNI,1024,16,1721
JNI,1024,16,1674
JNI,1024,16,2099
JNI,1024,16,1791
JNI,1024,16,1732
JNI,1024,16,1884
JNI,1024,16,1740
JNI,1024,16,1609
JNI,1024,16,2178
JNI,1024,16,1743
JNI,1024,16,1506
JNI,1024,16,1637
JNI,1024,16,1649
JNI,1024,16,1542
JNI,1024,16,1562
JNI,1024,16,1557
JNI,1024,16,9203
JNI,1024,16,2547
JNI,1024,16,2476
JNI,1024,16,1748
JNI,1024,16,1612
JNI,1024,16,1473
JNI,1024,16,1558
JNI,1024,16,1470
JNI,1024,16,1462
JNI,1024,16,2325
JNI,1024,16,1779
JNI,1024,16,1609
JNI,1024,16,1537
JNI,1024,16,1548
JNI,1024,16,1464
JNI,1024,16,1856
JNI,1024,16,1402
JNI,1024,16,1331
JNI,1024,16,1296
JNI,1024,16,1408
JNI,1024,16,1351
JNI,1024,16,1363
JNI,1024,16,1452
JNI,1024,16,1362
JNI,1024,16,2020
JNI,1024,16,1551
JNI,1024,16,1512
JNI,1024,16,1509
JNI,1024,16,1678
JNI,1024,16,1594
JNI,1024,16,1502
JNI,1024,16,8188
JNI,1024,16,1526
JNI,1024,16,1414
JNI,1024,16,1437
JNI,1024,16,1364
JNI,1024,16,1520
JNI,1024,16,1459
JNI,1024,16,1438
JNI,1024,16,2360
JNI,1024,16,1730
JNI,1024,16,1373
JNI,1024,16,1330
JNI,1024,16,1375
JNI,1024,16,1430
JNI,1024,16,1480
JNI,1024,16,1457
JNI,1024,16,1474
JNI,1024,16,2245
JNI,1024,16,1522
JNI,1024,16,1445
JNI,1024,16,1562
JNI,1024,16,1616
JNI,1024,16,1573
JNI,1024,16,1661
JNI,1024,16,1463
JNI,1024,16,1985
JNI,1024,16,1587
JNI,1024,16,1504
JNI,1024,16,1644
JNI,1024,16,1721
JNI,1024,16,1572
JNI,1024,16,1578
JNI,1024,16,1743
JNI,1024,16,1540
JNI,1024,16,1485
JNI,1024,16,2452
JNI,1024,16,1641
JNI,1024,16,1591
JNI,1024,16,1548
JNI,1024,16,1621
JNI,1024,16,1572
JNI,1024,16,1576
JNI,1024,16,1512
JNI,1024,16,1576
JNI,1024,16,2200
JNI,1024,16,1635
JNI,1024,16,1654
JNI,1024,16,1587
JNI,1024,16,1596
JNI,1024,16,1517
JNI,1024,16,1656
JNI,1024,16,1618
JNI,1024,16,2165
JNI,1024,16,2043
JNI,1024,16,3612
JNI,1024,16,1926
JNI,1024,16,1628
JNI,1024,16,1563
JNI,1024,16,1758
JNI,1024,16,1610
JNI,1024,16,2129
JNI,1024,16,1825
JNI,1024,16,1786
JNI,1024,16,1765
JNI,1024,16,1721
JNI,1024,16,1768
JNI,1024,16,1600
JNI,1024,16,1585
JNI,1024,16,2170
JNI,1024,16,1723
JNI,1024,16,1577
JNI,1024,16,1511
JNI,1024,16,1689
JNI,1024,16,1508
JNI,1024,16,1593
JNI,1024,16,1620
JNI,1024,16,1614
JNI,1024,16,1618
JNI,1024,16,1570
JNI,1024,16,1934
JNI,1024,16,1648
JNI,1024,16,1693
JNI,1024,16,1589
JNI,1024,16,1585
JNI,1024,16,1558
JNI,1024,16,1607
JNI,1024,16,1468
JNI,1024,16,1629
JNI,1024,16,1524
JNI,1024,16,1971
JNI,1024,16,1612
JNI,1024,16,1792
JNI,1024,16,1547
JNI,1024,16,1566
JNI,1024,16,1493
JNI,1024,16,1537
JNI,1024,16,1609
