testType,requestBytes,responseBytes,executionNanos
CORBA,262144,262144,3299939
CORBA,262144,262144,4597615
CORBA,262144,262144,3849801
CORBA,262144,262144,2984063
CORBA,262144,262144,2965858
CORBA,262144,262144,2929075
CORBA,262144,262144,2847956
CORBA,262144,262144,2859200
CORBA,262144,262144,3027405
CORBA,262144,262144,3141667
CORBA,262144,262144,4956437
CORBA,262144,262144,2976272
CORBA,262144,262144,2970662
CORBA,262144,262144,2893880
CORBA,262144,262144,7386484
CORBA,262144,262144,3061545
CORBA,262144,262144,2977030
CORBA,262144,262144,2724984
CORBA,262144,262144,2679508
CORBA,262144,262144,2619228
CORBA,262144,262144,5935418
CORBA,262144,262144,2757702
CORBA,262144,262144,2782443
CORBA,262144,262144,7388997
CORBA,262144,262144,4201307
CORBA,262144,262144,3912923
CORBA,262144,262144,3372611
CORBA,262144,262144,5265485
CORBA,262144,262144,3057794
CORBA,262144,262144,3424803
CORBA,262144,262144,3191912
CORBA,262144,262144,3280343
CORBA,262144,262144,3544219
CORBA,262144,262144,3737913
CORBA,262144,262144,5431824
CORBA,262144,262144,6814340
CORBA,262144,262144,6707779
CORBA,262144,262144,2749644
CORBA,262144,262144,2764193
CORBA,262144,262144,2724547
CORBA,262144,262144,3260296
CORBA,262144,262144,3491909
CORBA,262144,262144,3387615
CORBA,262144,262144,3429702
CORBA,262144,262144,2875174
CORBA,262144,262144,3278937
CORBA,262144,262144,3072591
CORBA,262144,262144,6385294
CORBA,262144,262144,3374965
CORBA,262144,262144,3256995
CORBA,262144,262144,3379844
CORBA,262144,262144,2892201
CORBA,262144,262144,6203659
CORBA,262144,262144,3069380
CORBA,262144,262144,3248157
CORBA,262144,262144,3140123
CORBA,262144,262144,2829886
CORBA,262144,262144,4535604
CORBA,262144,262144,3113470
CORBA,262144,262144,6043590
CORBA,262144,262144,3457496
CORBA,262144,262144,3087189
CORBA,262144,262144,3131928
CORBA,262144,262144,3378499
CORBA,262144,262144,3143149
CORBA,262144,262144,2944597
CORBA,262144,262144,2930632
CORBA,262144,262144,3011653
CORBA,262144,262144,3005875
CORBA,262144,262144,3093115
CORBA,262144,262144,9797343
CORBA,262144,262144,7656301
CORBA,262144,262144,3363356
CORBA,262144,262144,3250735
CORBA,262144,262144,3246487
CORBA,262144,262144,3766386
CORBA,262144,262144,2870939
