testType,requestBytes,responseBytes,executionNanos
TCP,8192,8192,544490
TCP,8192,8192,184706
TCP,8192,8192,318127
TCP,8192,8192,371546
TCP,8192,8192,501530
TCP,8192,8192,372127
TCP,8192,8192,393468
TCP,8192,8192,503326
TCP,8192,8192,495869
TCP,8192,8192,351173
TCP,8192,8192,407632
TCP,8192,8192,389866
TCP,8192,8192,505687
TCP,8192,8192,476050
TCP,8192,8192,479942
TCP,8192,8192,493126
TCP,8192,8192,446504
TCP,8192,8192,480194
TCP,8192,8192,370675
TCP,8192,8192,413678
TCP,8192,8192,450283
TCP,8192,8192,502638
TCP,8192,8192,493590
TCP,8192,8192,569665
TCP,8192,8192,451324
TCP,8192,8192,449225
TCP,8192,8192,451551
TCP,8192,8192,655618
TCP,8192,8192,452291
TCP,8192,8192,444159
TCP,8192,8192,314782
TCP,8192,8192,446411
TCP,8192,8192,437295
TCP,8192,8192,422182
TCP,8192,8192,386758
TCP,8192,8192,431287
TCP,8192,8192,397295
TCP,8192,8192,371542
TCP,8192,8192,383055
TCP,8192,8192,366895
TCP,8192,8192,366415
TCP,8192,8192,409976
TCP,8192,8192,428958
TCP,8192,8192,440988
TCP,8192,8192,409304
TCP,8192,8192,461138
TCP,8192,8192,408735
TCP,8192,8192,498041
TCP,8192,8192,410488
TCP,8192,8192,412299
TCP,8192,8192,366786
TCP,8192,8192,315334
TCP,8192,8192,169793
TCP,8192,8192,388087
TCP,8192,8192,462959
TCP,8192,8192,470441
TCP,8192,8192,471548
TCP,8192,8192,425613
TCP,8192,8192,530713
TCP,8192,8192,473910
TCP,8192,8192,448308
TCP,8192,8192,383832
TCP,8192,8192,463998
TCP,8192,8192,391358
TCP,8192,8192,542258
TCP,8192,8192,406537
TCP,8192,8192,407728
TCP,8192,8192,455968
TCP,8192,8192,372082
TCP,8192,8192,404491
TCP,8192,8192,599237
TCP,8192,8192,404961
TCP,8192,8192,358886
TCP,8192,8192,455402
TCP,8192,8192,384568
TCP,8192,8192,467330
TCP,8192,8192,383796
TCP,8192,8192,418191
TCP,8192,8192,355892
TCP,8192,8192,439018
TCP,8192,8192,468177
TCP,8192,8192,441128
TCP,8192,8192,504631
TCP,8192,8192,391338
TCP,8192,8192,404929
TCP,8192,8192,373119
TCP,8192,8192,474431
TCP,8192,8192,477570
TCP,8192,8192,418704
TCP,8192,8192,429071
TCP,8192,8192,502594
TCP,8192,8192,451703
TCP,8192,8192,601225
TCP,8192,8192,374587
TCP,8192,8192,465806
TCP,8192,8192,366241
TCP,8192,8192,485106
TCP,8192,8192,384332
TCP,8192,8192,367235
TCP,8192,8192,300156
TCP,8192,8192,377286
TCP,8192,8192,429174
TCP,8192,8192,327053
TCP,8192,8192,446438
TCP,8192,8192,422965
TCP,8192,8192,361542
TCP,8192,8192,390249
