testType,requestBytes,responseBytes,executionNanos
CORBA,16,1024,864239
CORBA,16,1024,954928
CORBA,16,1024,898543
CORBA,16,1024,885535
CORBA,16,1024,1537127
CORBA,16,1024,913030
CORBA,16,1024,5186585
CORBA,16,1024,961243
CORBA,16,1024,1146292
CORBA,16,1024,1189860
CORBA,16,1024,857775
CORBA,16,1024,874478
CORBA,16,1024,894970
CORBA,16,1024,952539
CORBA,16,1024,926495
CORBA,16,1024,935693
CORBA,16,1024,1280885
CORBA,16,1024,1424795
CORBA,16,1024,2773586
CORBA,16,1024,3099670
CORBA,16,1024,2841491
CORBA,16,1024,2462980
CORBA,16,1024,3728909
CORBA,16,1024,925261
CORBA,16,1024,1122427
CORBA,16,1024,1362200
CORBA,16,1024,3142109
CORBA,16,1024,3874928
CORBA,16,1024,775539
CORBA,16,1024,748746
CORBA,16,1024,1284264
CORBA,16,1024,4191996
CORBA,16,1024,830492
CORBA,16,1024,963385
CORBA,16,1024,798402
CORBA,16,1024,908111
CORBA,16,1024,3798184
CORBA,16,1024,1617849
CORBA,16,1024,990994
CORBA,16,1024,896324
CORBA,16,1024,766010
CORBA,16,1024,876733
CORBA,16,1024,911515
CORBA,16,1024,4784817
CORBA,16,1024,1021171
CORBA,16,1024,945208
CORBA,16,1024,923023
CORBA,16,1024,6503706
CORBA,16,1024,965297
CORBA,16,1024,824589
CORBA,16,1024,745064
CORBA,16,1024,763994
CORBA,16,1024,774408
CORBA,16,1024,817016
CORBA,16,1024,3173348
CORBA,16,1024,942836
CORBA,16,1024,1612810
CORBA,16,1024,1614365
CORBA,16,1024,853749
CORBA,16,1024,5039851
CORBA,16,1024,1019063
CORBA,16,1024,817186
CORBA,16,1024,1551266
CORBA,16,1024,823942
CORBA,16,1024,886503
CORBA,16,1024,850757
CORBA,16,1024,828540
CORBA,16,1024,1085496
CORBA,16,1024,808748
CORBA,16,1024,943571
CORBA,16,1024,5785991
CORBA,16,1024,3310779
CORBA,16,1024,856017
CORBA,16,1024,2454638
CORBA,16,1024,781321
CORBA,16,1024,1428071
CORBA,16,1024,740290
CORBA,16,1024,767637
CORBA,16,1024,757100
CORBA,16,1024,3047722
CORBA,16,1024,994385
CORBA,16,1024,839857
CORBA,16,1024,901619
CORBA,16,1024,1345215
CORBA,16,1024,903311
CORBA,16,1024,831978
CORBA,16,1024,864530
CORBA,16,1024,936083
CORBA,16,1024,917464
CORBA,16,1024,1018813
CORBA,16,1024,1009902
CORBA,16,1024,2353229
CORBA,16,1024,4268564
CORBA,16,1024,1014218
CORBA,16,1024,1015846
CORBA,16,1024,918392
CORBA,16,1024,992625
CORBA,16,1024,958486
CORBA,16,1024,901828
CORBA,16,1024,904931
CORBA,16,1024,1096131
CORBA,16,1024,859691
CORBA,16,1024,870788
CORBA,16,1024,803086
CORBA,16,1024,911106
CORBA,16,1024,869024
CORBA,16,1024,5215111
CORBA,16,1024,3556045
CORBA,16,1024,1210303
CORBA,16,1024,3189898
CORBA,16,1024,753055
CORBA,16,1024,692655
CORBA,16,1024,686438
CORBA,16,1024,4979357
CORBA,16,1024,1145489
CORBA,16,1024,976777
CORBA,16,1024,749228
CORBA,16,1024,795959
CORBA,16,1024,718645
CORBA,16,1024,727649
CORBA,16,1024,726739
CORBA,16,1024,753315
CORBA,16,1024,2812550
CORBA,16,1024,813715
CORBA,16,1024,2967666
CORBA,16,1024,5094393
CORBA,16,1024,1048688
CORBA,16,1024,837010
CORBA,16,1024,718728
CORBA,16,1024,712478
CORBA,16,1024,686743
CORBA,16,1024,730105
CORBA,16,1024,692574
CORBA,16,1024,695299
CORBA,16,1024,882020
CORBA,16,1024,909293
CORBA,16,1024,867652
CORBA,16,1024,2318391
CORBA,16,1024,940066
CORBA,16,1024,865317
CORBA,16,1024,2452016
CORBA,16,1024,1154513
CORBA,16,1024,972024
CORBA,16,1024,1004714
CORBA,16,1024,718060
CORBA,16,1024,785796
CORBA,16,1024,643460
CORBA,16,1024,777368
CORBA,16,1024,716015
CORBA,16,1024,664204
CORBA,16,1024,1100919
CORBA,16,1024,811411
CORBA,16,1024,928636
CORBA,16,1024,1175210
CORBA,16,1024,967081
CORBA,16,1024,1271466
CORBA,16,1024,928215
CORBA,16,1024,795132
CORBA,16,1024,810478
CORBA,16,1024,819838
CORBA,16,1024,790126
CORBA,16,1024,1140265
CORBA,16,1024,774858
CORBA,16,1024,637955
CORBA,16,1024,672975
CORBA,16,1024,647739
CORBA,16,1024,737897
CORBA,16,1024,688367
CORBA,16,1024,608902
CORBA,16,1024,593259
CORBA,16,1024,2016247
CORBA,16,1024,650896
CORBA,16,1024,833141
CORBA,16,1024,761602
CORBA,16,1024,874832
CORBA,16,1024,711490
CORBA,16,1024,799638
CORBA,16,1024,1017300
CORBA,16,1024,687641
CORBA,16,1024,663923
CORBA,16,1024,736181
CORBA,16,1024,719948
CORBA,16,1024,674221
CORBA,16,1024,798448
CORBA,16,1024,758403
CORBA,16,1024,726151
CORBA,16,1024,732483
CORBA,16,1024,717846
CORBA,16,1024,731356
CORBA,16,1024,8581231
CORBA,16,1024,1523864
CORBA,16,1024,2145462
CORBA,16,1024,1183901
CORBA,16,1024,3974094
CORBA,16,1024,949536
CORBA,16,1024,4903446
CORBA,16,1024,814611
CORBA,16,1024,4512032
CORBA,16,1024,3833424
CORBA,16,1024,1151935
CORBA,16,1024,704970
CORBA,16,1024,676369
CORBA,16,1024,660980
CORBA,16,1024,1089652
CORBA,16,1024,693255
CORBA,16,1024,3313316
CORBA,16,1024,2569875
CORBA,16,1024,822523
CORBA,16,1024,845460
CORBA,16,1024,760094
CORBA,16,1024,723898
CORBA,16,1024,762801
CORBA,16,1024,737122
CORBA,16,1024,694442
CORBA,16,1024,720287
CORBA,16,1024,674105
CORBA,16,1024,1997527
CORBA,16,1024,968209
CORBA,16,1024,963250
CORBA,16,1024,5619585
CORBA,16,1024,5296289
CORBA,16,1024,1019575
CORBA,16,1024,840751
CORBA,16,1024,891756
CORBA,16,1024,870431
CORBA,16,1024,1811542
CORBA,16,1024,868352
CORBA,16,1024,838011
CORBA,16,1024,805984
CORBA,16,1024,799888
CORBA,16,1024,838385
CORBA,16,1024,813249
CORBA,16,1024,919451
CORBA,16,1024,880253
CORBA,16,1024,739374
CORBA,16,1024,8660075
CORBA,16,1024,869251
CORBA,16,1024,836103
CORBA,16,1024,874190
CORBA,16,1024,5213470
CORBA,16,1024,861750
CORBA,16,1024,5865984
CORBA,16,1024,850444
CORBA,16,1024,759926
CORBA,16,1024,755247
CORBA,16,1024,5241904
CORBA,16,1024,836208
CORBA,16,1024,3250383
CORBA,16,1024,757496
CORBA,16,1024,741318
CORBA,16,1024,720708
CORBA,16,1024,808141
CORBA,16,1024,1687503
CORBA,16,1024,689191
CORBA,16,1024,748533
CORBA,16,1024,1129865
CORBA,16,1024,1357952
