testType,requestBytes,responseBytes,executionNanos
TCP,16,1048576,2622615
TCP,16,1048576,1077714
TCP,16,1048576,648094
TCP,16,1048576,1792873
TCP,16,1048576,1953082
TCP,16,1048576,1999716
TCP,16,1048576,2577416
TCP,16,1048576,7643576
TCP,16,1048576,748810
TCP,16,1048576,750269
TCP,16,1048576,1299236
TCP,16,1048576,2854556
TCP,16,1048576,1684829
TCP,16,1048576,2349488
TCP,16,1048576,2250390
TCP,16,1048576,2004446
TCP,16,1048576,2128354
TCP,16,1048576,2636018
TCP,16,1048576,2535278
TCP,16,1048576,2606280
TCP,16,1048576,2580480
TCP,16,1048576,2901928
TCP,16,1048576,2751868
TCP,16,1048576,2619996
TCP,16,1048576,2347124
TCP,16,1048576,2600441
TCP,16,1048576,3271815
TCP,16,1048576,2807301
TCP,16,1048576,2786431
TCP,16,1048576,2290470
TCP,16,1048576,2800315
TCP,16,1048576,736252
TCP,16,1048576,1930872
TCP,16,1048576,2856271
TCP,16,1048576,2084387
TCP,16,1048576,2314162
TCP,16,1048576,2364782
TCP,16,1048576,2630875
TCP,16,1048576,2843443
TCP,16,1048576,2366451
TCP,16,1048576,2243518
TCP,16,1048576,2722476
TCP,16,1048576,2683512
TCP,16,1048576,2362924
TCP,16,1048576,2866879
TCP,16,1048576,2552461
TCP,16,1048576,2653410
TCP,16,1048576,2266396
TCP,16,1048576,2338520
TCP,16,1048576,2308739
TCP,16,1048576,2476822
TCP,16,1048576,2614415
TCP,16,1048576,2482524
TCP,16,1048576,2234582
TCP,16,1048576,2139573
TCP,16,1048576,2521669
TCP,16,1048576,2797485
TCP,16,1048576,2593645
TCP,16,1048576,2227460
TCP,16,1048576,2284502
TCP,16,1048576,2625240
TCP,16,1048576,6769756
TCP,16,1048576,1203607
TCP,16,1048576,2092577
TCP,16,1048576,2334362
TCP,16,1048576,2282441
TCP,16,1048576,2056771
TCP,16,1048576,1821916
TCP,16,1048576,2023611
TCP,16,1048576,1987081
TCP,16,1048576,1972272
TCP,16,1048576,1741241
TCP,16,1048576,2053860
TCP,16,1048576,1854047
TCP,16,1048576,1720401
TCP,16,1048576,1957491
TCP,16,1048576,1944887
TCP,16,1048576,968204
TCP,16,1048576,1416274
TCP,16,1048576,1443503
TCP,16,1048576,2374466
TCP,16,1048576,2229014
TCP,16,1048576,1984493
TCP,16,1048576,1965968
TCP,16,1048576,2156930
TCP,16,1048576,2128890
TCP,16,1048576,2070747
TCP,16,1048576,2113861
TCP,16,1048576,2328007
TCP,16,1048576,2091220
TCP,16,1048576,1929325
TCP,16,1048576,1976982
TCP,16,1048576,1979792
TCP,16,1048576,2043914
TCP,16,1048576,2242343
TCP,16,1048576,2108501
TCP,16,1048576,1986194
TCP,16,1048576,1876290
TCP,16,1048576,2242216
TCP,16,1048576,2162444
TCP,16,1048576,1864686
TCP,16,1048576,1365444
TCP,16,1048576,2003905
TCP,16,1048576,1988674
TCP,16,1048576,2007102
TCP,16,1048576,1047694
TCP,16,1048576,1968182
TCP,16,1048576,2250278
TCP,16,1048576,2204759
TCP,16,1048576,1943233
TCP,16,1048576,2036988
TCP,16,1048576,1731069
TCP,16,1048576,1724495
TCP,16,1048576,1968683
TCP,16,1048576,1935862
TCP,16,1048576,5702700
TCP,16,1048576,1346547
TCP,16,1048576,2003709
TCP,16,1048576,2078517
TCP,16,1048576,1901348
TCP,16,1048576,2226166
TCP,16,1048576,2083834
TCP,16,1048576,1921475
TCP,16,1048576,2047098
TCP,16,1048576,2396200
TCP,16,1048576,1991885
TCP,16,1048576,1277278
TCP,16,1048576,2083484
TCP,16,1048576,1887250
TCP,16,1048576,2373765
TCP,16,1048576,1874336
TCP,16,1048576,1915006
TCP,16,1048576,1981757
TCP,16,1048576,2080292
TCP,16,1048576,1812746
TCP,16,1048576,1871644
TCP,16,1048576,2123737
TCP,16,1048576,1843480
TCP,16,1048576,2049901
TCP,16,1048576,1265313
TCP,16,1048576,2200080
TCP,16,1048576,2167860
TCP,16,1048576,2027447
TCP,16,1048576,2344156
TCP,16,1048576,1891726
TCP,16,1048576,1752581
TCP,16,1048576,1848993
TCP,16,1048576,2157393
TCP,16,1048576,1757821
TCP,16,1048576,2130760
TCP,16,1048576,2071621
TCP,16,1048576,2098471
TCP,16,1048576,2062992
TCP,16,1048576,2037658
TCP,16,1048576,1640998
TCP,16,1048576,2330248
TCP,16,1048576,2057384
TCP,16,1048576,1753440
TCP,16,1048576,2039871
TCP,16,1048576,1921859
TCP,16,1048576,1988632
TCP,16,1048576,2008011
TCP,16,1048576,2332910
TCP,16,1048576,1938218
TCP,16,1048576,1664075
TCP,16,1048576,1907286
TCP,16,1048576,1620564
TCP,16,1048576,1977770
TCP,16,1048576,1915480
TCP,16,1048576,8690156
TCP,16,1048576,1459262
TCP,16,1048576,2095263
TCP,16,1048576,2583054
TCP,16,1048576,1057967
TCP,16,1048576,1875413
TCP,16,1048576,1679746
TCP,16,1048576,1980442
TCP,16,1048576,2053818
TCP,16,1048576,2018948
TCP,16,1048576,2002014
TCP,16,1048576,1559008
TCP,16,1048576,1812257
TCP,16,1048576,2192862
TCP,16,1048576,1826246
TCP,16,1048576,1788001
TCP,16,1048576,2071541
TCP,16,1048576,1650049
TCP,16,1048576,1833087
TCP,16,1048576,1627311
TCP,16,1048576,1990350
TCP,16,1048576,1888243
TCP,16,1048576,2029025
TCP,16,1048576,2584422
TCP,16,1048576,2006344
TCP,16,1048576,1969396
TCP,16,1048576,1786113
TCP,16,1048576,2055301
TCP,16,1048576,1806960
TCP,16,1048576,1930559
TCP,16,1048576,1773064
TCP,16,1048576,1683936
TCP,16,1048576,1972732
TCP,16,1048576,2072625
TCP,16,1048576,2164963
TCP,16,1048576,2108759
TCP,16,1048576,1637574
TCP,16,1048576,1805057
TCP,16,1048576,1855283
TCP,16,1048576,1691646
TCP,16,1048576,1759231
TCP,16,1048576,1847324
TCP,16,1048576,2254791
TCP,16,1048576,1635641
TCP,16,1048576,1776987
TCP,16,1048576,1825310
TCP,16,1048576,2213066
TCP,16,1048576,2030687
TCP,16,1048576,1959828
TCP,16,1048576,2023688
TCP,16,1048576,1670353
TCP,16,1048576,1195234
TCP,16,1048576,1256993
TCP,16,1048576,1998938
TCP,16,1048576,5997204
TCP,16,1048576,1028877
TCP,16,1048576,1999579
TCP,16,1048576,1740374
TCP,16,1048576,1871449
TCP,16,1048576,1816146
TCP,16,1048576,1919177
TCP,16,1048576,1674894
TCP,16,1048576,1936519
TCP,16,1048576,2053175
TCP,16,1048576,1631447
TCP,16,1048576,2292269
TCP,16,1048576,2174757
TCP,16,1048576,1402255
TCP,16,1048576,1639994
TCP,16,1048576,1941356
TCP,16,1048576,1821240
TCP,16,1048576,1771505
TCP,16,1048576,1959382
TCP,16,1048576,2001896
TCP,16,1048576,2206097
TCP,16,1048576,1813109
TCP,16,1048576,2147506
TCP,16,1048576,1796775
TCP,16,1048576,1988996
TCP,16,1048576,2162846
TCP,16,1048576,1985359
TCP,16,1048576,2085337
TCP,16,1048576,2205937
TCP,16,1048576,2128967
TCP,16,1048576,2274003
TCP,16,1048576,2052442
TCP,16,1048576,2470634
TCP,16,1048576,1678584
TCP,16,1048576,2120894
TCP,16,1048576,2138064
TCP,16,1048576,1806407
TCP,16,1048576,1649788
TCP,16,1048576,2176640
TCP,16,1048576,2099951
TCP,16,1048576,1938319
TCP,16,1048576,2122830
TCP,16,1048576,1660727
TCP,16,1048576,2105970
TCP,16,1048576,1950935
TCP,16,1048576,2078827
TCP,16,1048576,2455750
TCP,16,1048576,1032575
TCP,16,1048576,1363970
TCP,16,1048576,2076730
TCP,16,1048576,1949187
TCP,16,1048576,1992831
TCP,16,1048576,2220520
TCP,16,1048576,2000269
TCP,16,1048576,7093233
TCP,16,1048576,1239437
TCP,16,1048576,1802874
TCP,16,1048576,1933746
TCP,16,1048576,1930531
TCP,16,1048576,2017472
TCP,16,1048576,2773505
TCP,16,1048576,1945075
TCP,16,1048576,2088447
TCP,16,1048576,1801791
TCP,16,1048576,1745481
TCP,16,1048576,2322409
TCP,16,1048576,1878843
TCP,16,1048576,2234879
TCP,16,1048576,2013788
TCP,16,1048576,1859993
TCP,16,1048576,1815413
TCP,16,1048576,2311611
TCP,16,1048576,2033624
TCP,16,1048576,2050257
TCP,16,1048576,1995840
TCP,16,1048576,2150191
TCP,16,1048576,1940490
TCP,16,1048576,2179578
TCP,16,1048576,2077148
TCP,16,1048576,1743868
TCP,16,1048576,2026752
TCP,16,1048576,2169287
TCP,16,1048576,1852131
TCP,16,1048576,1814260
TCP,16,1048576,2182868
TCP,16,1048576,1809425
TCP,16,1048576,2287593
TCP,16,1048576,1898826
TCP,16,1048576,1846994
TCP,16,1048576,1715915
TCP,16,1048576,1422746
TCP,16,1048576,2006525
TCP,16,1048576,2112964
TCP,16,1048576,1757870
TCP,16,1048576,2334065
TCP,16,1048576,1856380
TCP,16,1048576,1823358
TCP,16,1048576,1884873
TCP,16,1048576,1980852
TCP,16,1048576,2193850
TCP,16,1048576,1931495
TCP,16,1048576,1798471
TCP,16,1048576,1864286
TCP,16,1048576,2147526
TCP,16,1048576,1950342
TCP,16,1048576,2021135
TCP,16,1048576,2044137
TCP,16,1048576,2012642
TCP,16,1048576,5544866
TCP,16,1048576,1563190
TCP,16,1048576,2075644
TCP,16,1048576,1890157
TCP,16,1048576,2210759
TCP,16,1048576,2147720
TCP,16,1048576,1905120
TCP,16,1048576,1753004
TCP,16,1048576,1941289
TCP,16,1048576,2095813
TCP,16,1048576,1602575
TCP,16,1048576,2077965
TCP,16,1048576,1972802
TCP,16,1048576,1891839
TCP,16,1048576,2014470
TCP,16,1048576,1848862
TCP,16,1048576,1979592
TCP,16,1048576,2025937
TCP,16,1048576,1947396
TCP,16,1048576,1975392
TCP,16,1048576,1778970
TCP,16,1048576,1365362
TCP,16,1048576,2395094
TCP,16,1048576,2172529
TCP,16,1048576,1857436
TCP,16,1048576,1717231
TCP,16,1048576,2109357
TCP,16,1048576,647432
TCP,16,1048576,1512506
TCP,16,1048576,1710118
TCP,16,1048576,2130250
TCP,16,1048576,2152095
TCP,16,1048576,1989035
TCP,16,1048576,1827061
TCP,16,1048576,2269218
TCP,16,1048576,1783347
TCP,16,1048576,1804420
TCP,16,1048576,2390164
TCP,16,1048576,1871083
TCP,16,1048576,1935510
TCP,16,1048576,1863483
TCP,16,1048576,1967842
TCP,16,1048576,1890503
TCP,16,1048576,1647304
TCP,16,1048576,2023161
TCP,16,1048576,1959059
TCP,16,1048576,2236732
TCP,16,1048576,2181497
TCP,16,1048576,1896928
TCP,16,1048576,2223343
TCP,16,1048576,1900103
TCP,16,1048576,1873826
TCP,16,1048576,2160807
TCP,16,1048576,2047943
TCP,16,1048576,5343760
TCP,16,1048576,972843
TCP,16,1048576,1995808
TCP,16,1048576,1895089
TCP,16,1048576,2025978
TCP,16,1048576,1837357
TCP,16,1048576,2032004
TCP,16,1048576,1996925
TCP,16,1048576,1930883
TCP,16,1048576,1900077
TCP,16,1048576,1916082
TCP,16,1048576,1982973
TCP,16,1048576,2156633
TCP,16,1048576,1978301
TCP,16,1048576,1936413
TCP,16,1048576,1896516
TCP,16,1048576,1973443
TCP,16,1048576,1977525
TCP,16,1048576,2110973
TCP,16,1048576,2100652
TCP,16,1048576,1724909
TCP,16,1048576,1610754
TCP,16,1048576,1835219
TCP,16,1048576,1718189
TCP,16,1048576,1878072
TCP,16,1048576,1634990
TCP,16,1048576,2609942
TCP,16,1048576,2209646
TCP,16,1048576,2299447
TCP,16,1048576,2091171
TCP,16,1048576,1899260
TCP,16,1048576,1763318
TCP,16,1048576,1841083
TCP,16,1048576,2164519
TCP,16,1048576,1742911
TCP,16,1048576,1919116
TCP,16,1048576,1950384
TCP,16,1048576,1791737
TCP,16,1048576,1949484
TCP,16,1048576,2143074
TCP,16,1048576,1613161
TCP,16,1048576,1817636
TCP,16,1048576,2097684
TCP,16,1048576,2282625
TCP,16,1048576,2040231
TCP,16,1048576,2018758
TCP,16,1048576,2013218
TCP,16,1048576,1866240
TCP,16,1048576,1955813
TCP,16,1048576,1773871
TCP,16,1048576,2019314
TCP,16,1048576,1953969
TCP,16,1048576,1875739
TCP,16,1048576,760474
TCP,16,1048576,6644281
TCP,16,1048576,1048720
TCP,16,1048576,1588247
TCP,16,1048576,2099495
TCP,16,1048576,1850823
TCP,16,1048576,2147011
TCP,16,1048576,2121179
TCP,16,1048576,1899950
TCP,16,1048576,1805848
TCP,16,1048576,2127278
TCP,16,1048576,1987426
TCP,16,1048576,2087158
TCP,16,1048576,2198046
TCP,16,1048576,1999735
TCP,16,1048576,2130311
TCP,16,1048576,1638352
TCP,16,1048576,1789421
TCP,16,1048576,958728
TCP,16,1048576,1759035
TCP,16,1048576,1806467
TCP,16,1048576,1877714
TCP,16,1048576,1954776
TCP,16,1048576,1972632
TCP,16,1048576,1979282
TCP,16,1048576,2292519
TCP,16,1048576,1989652
TCP,16,1048576,1776761
TCP,16,1048576,1841263
TCP,16,1048576,1661323
TCP,16,1048576,1842590
TCP,16,1048576,2281435
TCP,16,1048576,1966831
TCP,16,1048576,2110361
TCP,16,1048576,2006442
TCP,16,1048576,1698317
TCP,16,1048576,605485
TCP,16,1048576,1499991
TCP,16,1048576,1901413
TCP,16,1048576,1586378
TCP,16,1048576,1947522
TCP,16,1048576,1898506
TCP,16,1048576,1566306
TCP,16,1048576,1906589
TCP,16,1048576,1919392
TCP,16,1048576,1770950
TCP,16,1048576,1837882
TCP,16,1048576,2161515
TCP,16,1048576,2038248
TCP,16,1048576,1806920
TCP,16,1048576,1643692
TCP,16,1048576,2030108
TCP,16,1048576,2000752
TCP,16,1048576,1753341
TCP,16,1048576,1880480
TCP,16,1048576,7135726
TCP,16,1048576,1051444
TCP,16,1048576,1934722
TCP,16,1048576,2023398
TCP,16,1048576,2214236
TCP,16,1048576,1924632
TCP,16,1048576,2074107
TCP,16,1048576,2057057
TCP,16,1048576,1942043
TCP,16,1048576,1912389
TCP,16,1048576,1540104
TCP,16,1048576,1818893
TCP,16,1048576,1759999
TCP,16,1048576,1773958
TCP,16,1048576,1771614
TCP,16,1048576,1933656
TCP,16,1048576,1637936
TCP,16,1048576,1989791
TCP,16,1048576,1901529
TCP,16,1048576,1671796
TCP,16,1048576,1283610
TCP,16,1048576,1938991
TCP,16,1048576,1861711
TCP,16,1048576,1817394
TCP,16,1048576,1862918
TCP,16,1048576,1742748
TCP,16,1048576,1812172
TCP,16,1048576,2135427
TCP,16,1048576,1599784
TCP,16,1048576,1721355
TCP,16,1048576,1729778
TCP,16,1048576,1926713
TCP,16,1048576,1869027
TCP,16,1048576,1838357
TCP,16,1048576,1988595
TCP,16,1048576,2002992
TCP,16,1048576,2017420
TCP,16,1048576,2172492
TCP,16,1048576,2065551
TCP,16,1048576,1899965
TCP,16,1048576,1929816
TCP,16,1048576,1714012
TCP,16,1048576,1964462
TCP,16,1048576,1873060
TCP,16,1048576,1994518
TCP,16,1048576,1866987
TCP,16,1048576,2075331
TCP,16,1048576,1236063
TCP,16,1048576,2035914
TCP,16,1048576,1932536
TCP,16,1048576,1884034
TCP,16,1048576,1790177
TCP,16,1048576,1763860
TCP,16,1048576,1854730
TCP,16,1048576,7819246
TCP,16,1048576,985442
TCP,16,1048576,1867380
TCP,16,1048576,1421682
TCP,16,1048576,2064716
TCP,16,1048576,1886784
TCP,16,1048576,2064384
TCP,16,1048576,1925850
TCP,16,1048576,1805764
TCP,16,1048576,1955498
TCP,16,1048576,1872985
TCP,16,1048576,1921150
TCP,16,1048576,2128992
TCP,16,1048576,2088403
TCP,16,1048576,1992733
TCP,16,1048576,2068760
TCP,16,1048576,1978540
TCP,16,1048576,2046992
TCP,16,1048576,1664621
TCP,16,1048576,1903910
TCP,16,1048576,1969471
TCP,16,1048576,2193074
TCP,16,1048576,2150117
TCP,16,1048576,1972948
TCP,16,1048576,1442856
TCP,16,1048576,1790690
TCP,16,1048576,1753875
TCP,16,1048576,1719342
TCP,16,1048576,2240631
TCP,16,1048576,1879670
TCP,16,1048576,2073253
TCP,16,1048576,2139630
TCP,16,1048576,1241047
TCP,16,1048576,2042071
TCP,16,1048576,2310625
TCP,16,1048576,1710658
TCP,16,1048576,1334131
TCP,16,1048576,1683091
TCP,16,1048576,1976333
TCP,16,1048576,1914414
TCP,16,1048576,1813294
TCP,16,1048576,1810911
TCP,16,1048576,1813447
TCP,16,1048576,1934837
TCP,16,1048576,2262020
TCP,16,1048576,2043412
TCP,16,1048576,1856376
TCP,16,1048576,1721548
TCP,16,1048576,2153599
TCP,16,1048576,1723257
TCP,16,1048576,1564767
TCP,16,1048576,2035711
TCP,16,1048576,1742564
TCP,16,1048576,1787024
TCP,16,1048576,2463488
TCP,16,1048576,1854177
TCP,16,1048576,2130581
TCP,16,1048576,1969971
TCP,16,1048576,1892262
TCP,16,1048576,2323432
TCP,16,1048576,1857582
TCP,16,1048576,2131565
TCP,16,1048576,2069798
TCP,16,1048576,2147888
TCP,16,1048576,1472407
TCP,16,1048576,1754031
TCP,16,1048576,1977716
TCP,16,1048576,1976205
TCP,16,1048576,1791308
TCP,16,1048576,1608093
TCP,16,1048576,1955502
TCP,16,1048576,1667141
TCP,16,1048576,1977511
TCP,16,1048576,2091482
TCP,16,1048576,2043234
TCP,16,1048576,1958772
TCP,16,1048576,2040314
TCP,16,1048576,2070614
TCP,16,1048576,1724031
TCP,16,1048576,2020309
TCP,16,1048576,2232766
TCP,16,1048576,1953669
TCP,16,1048576,1840966
TCP,16,1048576,2205349
TCP,16,1048576,2225177
TCP,16,1048576,1859564
TCP,16,1048576,1870710
TCP,16,1048576,1900563
TCP,16,1048576,1883536
TCP,16,1048576,2166195
TCP,16,1048576,1591170
TCP,16,1048576,1788650
TCP,16,1048576,1582325
TCP,16,1048576,1877029
TCP,16,1048576,1751078
TCP,16,1048576,2076003
TCP,16,1048576,2149931
TCP,16,1048576,2039197
TCP,16,1048576,1471062
TCP,16,1048576,1836942
TCP,16,1048576,2005637
TCP,16,1048576,2048733
TCP,16,1048576,1887786
