    (212,0)
    (257,0)
    (302,0)
    (347,0)
    (392,0)
    (437,0)
    (482,0)
    (527,81)
    (572,110)
    (617,132)
    (662,84)
    (707,93)
    (752,66)
    (797,55)
    (842,44)
    (887,37)
    (932,24)
    (977,19)
    (1022,8)
    (1067,5)
    (1112,4)
    (1157,6)
    (1202,10)
    (1247,5)
    (1292,2)
    (1337,2)
    (1382,2)
    (1427,2)
    (1472,2)
    (1517,1)
    (1562,3)
    (1607,3)
    (1652,5)
    (1697,5)
    (1742,3)
    (1787,3)
    (1832,2)
    (1877,3)
    (1922,1)
    (1967,2)
    (2012,3)
mean=760
standardDeviation=265
