    (2251,0)
    (2263,0)
    (2275,4)
    (2287,19)
    (2299,12)
    (2311,12)
    (2323,14)
    (2335,20)
    (2347,24)
    (2359,26)
    (2371,28)
    (2383,24)
    (2395,26)
    (2407,22)
    (2419,31)
    (2431,18)
    (2443,25)
    (2455,37)
    (2467,26)
    (2479,31)
    (2491,26)
    (2503,36)
    (2515,33)
    (2527,47)
    (2539,42)
    (2551,31)
    (2563,29)
    (2575,44)
    (2587,23)
    (2599,35)
    (2611,24)
    (2623,29)
    (2635,16)
    (2647,19)
    (2659,15)
    (2671,13)
    (2683,11)
    (2695,12)
    (2707,7)
    (2719,6)
    (2731,2)
mean=2496
standardDeviation=108
