    (1499,0)
    (1538,0)
    (1577,2)
    (1616,2)
    (1655,4)
    (1694,1)
    (1733,0)
    (1772,4)
    (1811,5)
    (1850,7)
    (1889,4)
    (1928,7)
    (1967,5)
    (2006,8)
    (2045,7)
    (2084,5)
    (2123,6)
    (2162,9)
    (2201,15)
    (2240,15)
    (2279,14)
    (2318,25)
    (2357,29)
    (2396,36)
    (2435,54)
    (2474,44)
    (2513,37)
    (2552,27)
    (2591,20)
    (2630,37)
    (2669,60)
    (2708,54)
    (2747,79)
    (2786,48)
    (2825,46)
    (2864,38)
    (2903,27)
    (2942,28)
    (2981,23)
    (3020,17)
    (3059,9)
mean=2580
standardDeviation=288
