    (217,0)
    (222,0)
    (227,0)
    (232,2)
    (237,5)
    (242,6)
    (247,6)
    (252,6)
    (257,11)
    (262,8)
    (267,19)
    (272,16)
    (277,11)
    (282,19)
    (287,22)
    (292,26)
    (297,27)
    (302,30)
    (307,35)
    (312,21)
    (317,35)
    (322,36)
    (327,47)
    (332,28)
    (337,44)
    (342,37)
    (347,37)
    (352,33)
    (357,35)
    (362,26)
    (367,26)
    (372,20)
    (377,28)
    (382,17)
    (387,15)
    (392,28)
    (397,26)
    (402,23)
    (407,15)
    (412,8)
    (417,10)
mean=334
standardDeviation=42
