    (2248,0)
    (2260,0)
    (2272,2)
    (2284,20)
    (2296,22)
    (2308,20)
    (2320,16)
    (2332,26)
    (2344,32)
    (2356,24)
    (2368,19)
    (2380,30)
    (2392,30)
    (2404,26)
    (2416,20)
    (2428,38)
    (2440,31)
    (2452,36)
    (2464,36)
    (2476,29)
    (2488,27)
    (2500,34)
    (2512,29)
    (2524,31)
    (2536,29)
    (2548,36)
    (2560,32)
    (2572,36)
    (2584,18)
    (2596,30)
    (2608,32)
    (2620,12)
    (2632,21)
    (2644,21)
    (2656,15)
    (2668,11)
    (2680,6)
    (2692,6)
    (2704,12)
    (2716,2)
    (2728,3)
mean=2480
standardDeviation=109
