    (242,0)
    (283,0)
    (324,0)
    (365,0)
    (406,0)
    (447,0)
    (488,0)
    (529,0)
    (570,20)
    (611,79)
    (652,102)
    (693,98)
    (734,96)
    (775,76)
    (816,82)
    (857,67)
    (898,52)
    (939,32)
    (980,24)
    (1021,13)
    (1062,7)
    (1103,9)
    (1144,11)
    (1185,7)
    (1226,9)
    (1267,2)
    (1308,3)
    (1349,4)
    (1390,3)
    (1431,1)
    (1472,3)
    (1513,5)
    (1554,3)
    (1595,2)
    (1636,0)
    (1677,2)
    (1718,2)
    (1759,2)
    (1800,2)
    (1841,4)
    (1882,2)
mean=816
standardDeviation=220
