    (2224,0)
    (2236,0)
    (2248,0)
    (2260,28)
    (2272,30)
    (2284,15)
    (2296,19)
    (2308,22)
    (2320,22)
    (2332,31)
    (2344,40)
    (2356,30)
    (2368,29)
    (2380,28)
    (2392,27)
    (2404,32)
    (2416,29)
    (2428,21)
    (2440,28)
    (2452,29)
    (2464,28)
    (2476,29)
    (2488,21)
    (2500,23)
    (2512,23)
    (2524,24)
    (2536,24)
    (2548,25)
    (2560,18)
    (2572,19)
    (2584,25)
    (2596,17)
    (2608,25)
    (2620,14)
    (2632,20)
    (2644,12)
    (2656,17)
    (2668,13)
    (2680,17)
    (2692,13)
    (2704,10)
mean=2458
standardDeviation=122
