    (68,0)
    (75,0)
    (82,8)
    (89,8)
    (96,11)
    (103,5)
    (110,5)
    (117,185)
    (124,222)
    (131,166)
    (138,42)
    (145,33)
    (152,50)
    (159,19)
    (166,16)
    (173,8)
    (180,14)
    (187,8)
    (194,27)
    (201,9)
    (208,7)
    (215,0)
    (222,8)
    (229,2)
    (236,2)
    (243,0)
    (250,3)
    (257,1)
    (264,0)
    (271,1)
    (278,0)
    (285,2)
    (292,9)
    (299,11)
    (306,3)
    (313,0)
    (320,0)
    (327,0)
    (334,0)
    (341,0)
    (348,10)
mean=141
standardDeviation=43
