    (2244,0)
    (2256,0)
    (2268,5)
    (2280,12)
    (2292,23)
    (2304,13)
    (2316,13)
    (2328,14)
    (2340,25)
    (2352,26)
    (2364,32)
    (2376,21)
    (2388,22)
    (2400,20)
    (2412,30)
    (2424,20)
    (2436,23)
    (2448,30)
    (2460,27)
    (2472,22)
    (2484,33)
    (2496,30)
    (2508,29)
    (2520,52)
    (2532,38)
    (2544,32)
    (2556,33)
    (2568,29)
    (2580,32)
    (2592,36)
    (2604,34)
    (2616,31)
    (2628,32)
    (2640,11)
    (2652,17)
    (2664,12)
    (2676,10)
    (2688,13)
    (2700,8)
    (2712,7)
    (2724,3)
mean=2493
standardDeviation=110
