    (2246,0)
    (2258,0)
    (2270,5)
    (2282,21)
    (2294,17)
    (2306,17)
    (2318,19)
    (2330,21)
    (2342,22)
    (2354,18)
    (2366,22)
    (2378,17)
    (2390,27)
    (2402,35)
    (2414,25)
    (2426,21)
    (2438,29)
    (2450,24)
    (2462,26)
    (2474,26)
    (2486,19)
    (2498,40)
    (2510,33)
    (2522,49)
    (2534,29)
    (2546,38)
    (2558,37)
    (2570,44)
    (2582,38)
    (2594,22)
    (2606,28)
    (2618,20)
    (2630,21)
    (2642,13)
    (2654,15)
    (2666,17)
    (2678,14)
    (2690,18)
    (2702,8)
    (2714,4)
    (2726,1)
mean=2491
standardDeviation=111
