    (43023,0)
    (43144,0)
    (43265,19)
    (43386,70)
    (43507,155)
    (43628,256)
    (43749,216)
    (43870,87)
    (43991,16)
    (44112,4)
    (44233,2)
    (44354,0)
    (44475,0)
    (44596,0)
    (44717,0)
    (44838,0)
    (44959,0)
    (45080,0)
    (45201,0)
    (45322,0)
    (45443,0)
    (45564,0)
    (45685,0)
    (45806,0)
    (45927,0)
    (46048,0)
    (46169,0)
    (46290,0)
    (46411,0)
    (46532,0)
    (46653,0)
    (46774,0)
    (46895,0)
    (47016,0)
    (47137,4)
    (47258,5)
    (47379,8)
    (47500,11)
    (47621,34)
    (47742,13)
    (47863,0)
mean=43969
standardDeviation=1091
