    (4451,0)
    (4506,0)
    (4561,0)
    (4616,0)
    (4671,31)
    (4726,44)
    (4781,54)
    (4836,50)
    (4891,31)
    (4946,43)
    (5001,57)
    (5056,79)
    (5111,68)
    (5166,64)
    (5221,78)
    (5276,43)
    (5331,32)
    (5386,18)
    (5441,23)
    (5496,24)
    (5551,8)
    (5606,9)
    (5661,15)
    (5716,6)
    (5771,14)
    (5826,8)
    (5881,11)
    (5936,8)
    (5991,5)
    (6046,5)
    (6101,8)
    (6156,5)
    (6211,3)
    (6266,4)
    (6321,8)
    (6376,6)
    (6431,8)
    (6486,4)
    (6541,1)
    (6596,3)
    (6651,0)
mean=5202
standardDeviation=405
