    (422,0)
    (430,0)
    (438,2)
    (446,9)
    (454,6)
    (462,11)
    (470,7)
    (478,7)
    (486,20)
    (494,21)
    (502,27)
    (510,36)
    (518,30)
    (526,40)
    (534,31)
    (542,27)
    (550,23)
    (558,26)
    (566,30)
    (574,34)
    (582,33)
    (590,36)
    (598,28)
    (606,42)
    (614,33)
    (622,29)
    (630,42)
    (638,34)
    (646,28)
    (654,25)
    (662,19)
    (670,14)
    (678,21)
    (686,15)
    (694,26)
    (702,20)
    (710,10)
    (718,12)
    (726,16)
    (734,11)
    (742,11)
mean=592
standardDeviation=72
