    (241,0)
    (246,0)
    (251,0)
    (256,8)
    (261,11)
    (266,17)
    (271,19)
    (276,19)
    (281,27)
    (286,24)
    (291,17)
    (296,20)
    (301,33)
    (306,29)
    (311,32)
    (316,36)
    (321,41)
    (326,33)
    (331,30)
    (336,33)
    (341,38)
    (346,28)
    (351,38)
    (356,23)
    (361,27)
    (366,27)
    (371,23)
    (376,32)
    (381,33)
    (386,17)
    (391,25)
    (396,24)
    (401,14)
    (406,19)
    (411,16)
    (416,15)
    (421,20)
    (426,11)
    (431,6)
    (436,5)
    (441,9)
mean=342
standardDeviation=45
