    (807,0)
    (821,0)
    (835,2)
    (849,4)
    (863,2)
    (877,9)
    (891,5)
    (905,4)
    (919,5)
    (933,9)
    (947,5)
    (961,13)
    (975,16)
    (989,17)
    (1003,9)
    (1017,21)
    (1031,35)
    (1045,41)
    (1059,30)
    (1073,30)
    (1087,39)
    (1101,39)
    (1115,23)
    (1129,37)
    (1143,41)
    (1157,24)
    (1171,41)
    (1185,38)
    (1199,26)
    (1213,27)
    (1227,41)
    (1241,33)
    (1255,18)
    (1269,35)
    (1283,32)
    (1297,27)
    (1311,28)
    (1325,36)
    (1339,26)
    (1353,19)
    (1367,13)
mean=1155
standardDeviation=121
