    (52378,0)
    (53058,0)
    (53738,0)
    (54418,0)
    (55098,51)
    (55778,143)
    (56458,107)
    (57138,63)
    (57818,43)
    (58498,45)
    (59178,48)
    (59858,33)
    (60538,31)
    (61218,26)
    (61898,17)
    (62578,18)
    (63258,17)
    (63938,12)
    (64618,16)
    (65298,19)
    (65978,15)
    (66658,17)
    (67338,10)
    (68018,9)
    (68698,10)
    (69378,14)
    (70058,12)
    (70738,8)
    (71418,9)
    (72098,8)
    (72778,7)
    (73458,2)
    (74138,8)
    (74818,8)
    (75498,4)
    (76178,5)
    (76858,6)
    (77538,5)
    (78218,5)
    (78898,4)
    (79578,1)
mean=60729
standardDeviation=5894
