    (54,0)
    (73,0)
    (92,9)
    (111,29)
    (130,101)
    (149,89)
    (168,45)
    (187,31)
    (206,15)
    (225,16)
    (244,7)
    (263,6)
    (282,2)
    (301,7)
    (320,3)
    (339,1)
    (358,0)
    (377,0)
    (396,2)
    (415,0)
    (434,0)
    (453,0)
    (472,1)
    (491,0)
    (510,0)
    (529,0)
    (548,1)
    (567,0)
    (586,0)
    (605,10)
    (624,24)
    (643,43)
    (662,72)
    (681,86)
    (700,81)
    (719,67)
    (738,53)
    (757,40)
    (776,27)
    (795,17)
    (814,13)
mean=483
standardDeviation=269
