    (4848,0)
    (4927,0)
    (5006,2)
    (5085,4)
    (5164,8)
    (5243,7)
    (5322,6)
    (5401,3)
    (5480,6)
    (5559,3)
    (5638,2)
    (5717,2)
    (5796,2)
    (5875,4)
    (5954,2)
    (6033,3)
    (6112,0)
    (6191,1)
    (6270,1)
    (6349,2)
    (6428,0)
    (6507,1)
    (6586,4)
    (6665,1)
    (6744,2)
    (6823,3)
    (6902,9)
    (6981,1)
    (7060,1)
    (7139,0)
    (7218,2)
    (7297,0)
    (7376,2)
    (7455,0)
    (7534,1)
    (7613,2)
    (7692,0)
    (7771,1)
    (7850,1)
    (7929,1)
    (8008,0)
mean=6046
standardDeviation=827
