    (42997,0)
    (43115,0)
    (43233,11)
    (43351,60)
    (43469,143)
    (43587,225)
    (43705,173)
    (43823,145)
    (43941,61)
    (44059,26)
    (44177,14)
    (44295,2)
    (44413,0)
    (44531,0)
    (44649,1)
    (44767,0)
    (44885,1)
    (45003,0)
    (45121,1)
    (45239,0)
    (45357,0)
    (45475,0)
    (45593,0)
    (45711,0)
    (45829,0)
    (45947,0)
    (46065,0)
    (46183,0)
    (46301,0)
    (46419,0)
    (46537,2)
    (46655,1)
    (46773,1)
    (46891,0)
    (47009,4)
    (47127,2)
    (47245,5)
    (47363,7)
    (47481,8)
    (47599,7)
    (47717,0)
mean=43813
standardDeviation=749
