    (4085,0)
    (4175,0)
    (4265,2)
    (4355,2)
    (4445,3)
    (4535,3)
    (4625,1)
    (4715,4)
    (4805,6)
    (4895,2)
    (4985,1)
    (5075,6)
    (5165,5)
    (5255,10)
    (5345,13)
    (5435,17)
    (5525,18)
    (5615,22)
    (5705,22)
    (5795,17)
    (5885,28)
    (5975,30)
    (6065,18)
    (6155,34)
    (6245,56)
    (6335,75)
    (6425,59)
    (6515,50)
    (6605,58)
    (6695,44)
    (6785,45)
    (6875,70)
    (6965,40)
    (7055,35)
    (7145,24)
    (7235,23)
    (7325,20)
    (7415,24)
    (7505,9)
    (7595,4)
    (7685,0)
mean=6412
standardDeviation=619
