    (222,0)
    (227,0)
    (232,0)
    (237,6)
    (242,8)
    (247,7)
    (252,13)
    (257,9)
    (262,11)
    (267,17)
    (272,21)
    (277,20)
    (282,34)
    (287,29)
    (292,21)
    (297,21)
    (302,40)
    (307,28)
    (312,35)
    (317,25)
    (322,25)
    (327,23)
    (332,31)
    (337,34)
    (342,38)
    (347,21)
    (352,32)
    (357,36)
    (362,28)
    (367,26)
    (372,21)
    (377,17)
    (382,35)
    (387,20)
    (392,36)
    (397,29)
    (402,18)
    (407,10)
    (412,11)
    (417,14)
    (422,6)
mean=333
standardDeviation=45
