    (188,0)
    (194,0)
    (200,0)
    (206,2)
    (212,3)
    (218,2)
    (224,3)
    (230,3)
    (236,3)
    (242,8)
    (248,5)
    (254,10)
    (260,25)
    (266,18)
    (272,18)
    (278,23)
    (284,17)
    (290,27)
    (296,33)
    (302,38)
    (308,37)
    (314,30)
    (320,37)
    (326,41)
    (332,46)
    (338,40)
    (344,44)
    (350,47)
    (356,36)
    (362,29)
    (368,25)
    (374,29)
    (380,29)
    (386,34)
    (392,24)
    (398,25)
    (404,14)
    (410,12)
    (416,13)
    (422,16)
    (428,13)
mean=334
standardDeviation=46
