    (362,0)
    (368,0)
    (374,0)
    (380,187)
    (386,124)
    (392,122)
    (398,84)
    (404,58)
    (410,49)
    (416,33)
    (422,27)
    (428,11)
    (434,11)
    (440,8)
    (446,4)
    (452,5)
    (458,3)
    (464,4)
    (470,4)
    (476,7)
    (482,5)
    (488,7)
    (494,3)
    (500,1)
    (506,4)
    (512,2)
    (518,0)
    (524,1)
    (530,1)
    (536,1)
    (542,6)
    (548,0)
    (554,0)
    (560,1)
    (566,23)
    (572,23)
    (578,11)
    (584,23)
    (590,16)
    (596,9)
    (602,4)
mean=423
standardDeviation=64
