    (2752,0)
    (2847,0)
    (2942,14)
    (3037,37)
    (3132,29)
    (3227,31)
    (3322,47)
    (3417,58)
    (3512,92)
    (3607,79)
    (3702,117)
    (3797,86)
    (3892,38)
    (3987,27)
    (4082,7)
    (4177,10)
    (4272,4)
    (4367,5)
    (4462,2)
    (4557,0)
    (4652,1)
    (4747,2)
    (4842,0)
    (4937,1)
    (5032,1)
    (5127,3)
    (5222,1)
    (5317,4)
    (5412,3)
    (5507,1)
    (5602,4)
    (5697,9)
    (5792,7)
    (5887,15)
    (5982,24)
    (6077,48)
    (6172,44)
    (6267,30)
    (6362,16)
    (6457,3)
    (6552,0)
mean=4162
standardDeviation=1088
