    (1271,0)
    (1281,0)
    (1291,0)
    (1301,28)
    (1311,17)
    (1321,17)
    (1331,23)
    (1341,26)
    (1351,32)
    (1361,24)
    (1371,24)
    (1381,30)
    (1391,30)
    (1401,30)
    (1411,28)
    (1421,26)
    (1431,25)
    (1441,28)
    (1451,30)
    (1461,22)
    (1471,26)
    (1481,25)
    (1491,27)
    (1501,29)
    (1511,30)
    (1521,22)
    (1531,21)
    (1541,18)
    (1551,18)
    (1561,25)
    (1571,22)
    (1581,13)
    (1591,23)
    (1601,29)
    (1611,18)
    (1621,28)
    (1631,17)
    (1641,17)
    (1651,14)
    (1661,11)
    (1671,9)
mean=1471
standardDeviation=102
