    (1716,0)
    (1734,0)
    (1752,1)
    (1770,3)
    (1788,7)
    (1806,6)
    (1824,6)
    (1842,15)
    (1860,22)
    (1878,27)
    (1896,24)
    (1914,34)
    (1932,24)
    (1950,40)
    (1968,37)
    (1986,39)
    (2004,38)
    (2022,39)
    (2040,41)
    (2058,37)
    (2076,42)
    (2094,38)
    (2112,31)
    (2130,31)
    (2148,38)
    (2166,22)
    (2184,36)
    (2202,16)
    (2220,24)
    (2238,22)
    (2256,26)
    (2274,23)
    (2292,11)
    (2310,15)
    (2328,17)
    (2346,14)
    (2364,11)
    (2382,11)
    (2400,13)
    (2418,15)
    (2436,4)
mean=2085
standardDeviation=154
