    (49,0)
    (52,0)
    (55,220)
    (58,231)
    (61,121)
    (64,86)
    (67,39)
    (70,17)
    (73,4)
    (76,12)
    (79,8)
    (82,1)
    (85,0)
    (88,22)
    (91,26)
    (94,20)
    (97,13)
    (100,5)
    (103,0)
    (106,0)
    (109,0)
    (112,0)
    (115,0)
    (118,0)
    (121,1)
    (124,0)
    (127,0)
    (130,2)
    (133,6)
    (136,8)
    (139,4)
    (142,2)
    (145,0)
    (148,1)
    (151,18)
    (154,8)
    (157,5)
    (160,2)
    (163,2)
    (166,13)
    (169,2)
mean=70
standardDeviation=26
