    (1154,0)
    (1183,0)
    (1212,0)
    (1241,0)
    (1270,35)
    (1299,21)
    (1328,39)
    (1357,50)
    (1386,40)
    (1415,23)
    (1444,27)
    (1473,28)
    (1502,13)
    (1531,20)
    (1560,16)
    (1589,25)
    (1618,15)
    (1647,14)
    (1676,4)
    (1705,8)
    (1734,5)
    (1763,13)
    (1792,7)
    (1821,18)
    (1850,23)
    (1879,24)
    (1908,29)
    (1937,42)
    (1966,40)
    (1995,55)
    (2024,65)
    (2053,37)
    (2082,43)
    (2111,30)
    (2140,16)
    (2169,10)
    (2198,12)
    (2227,9)
    (2256,3)
    (2285,4)
    (2314,1)
mean=1750
standardDeviation=302
