    (281,0)
    (287,0)
    (293,73)
    (299,249)
    (305,156)
    (311,85)
    (317,40)
    (323,27)
    (329,20)
    (335,16)
    (341,10)
    (347,9)
    (353,14)
    (359,14)
    (365,3)
    (371,4)
    (377,3)
    (383,0)
    (389,4)
    (395,2)
    (401,2)
    (407,0)
    (413,0)
    (419,1)
    (425,1)
    (431,0)
    (437,0)
    (443,0)
    (449,0)
    (455,2)
    (461,0)
    (467,0)
    (473,0)
    (479,0)
    (485,32)
    (491,54)
    (497,37)
    (503,17)
    (509,7)
    (515,7)
    (521,8)
mean=344
standardDeviation=73
