    (1341,0)
    (1381,0)
    (1421,0)
    (1461,0)
    (1501,0)
    (1541,0)
    (1581,0)
    (1621,33)
    (1661,37)
    (1701,76)
    (1741,72)
    (1781,64)
    (1821,77)
    (1861,44)
    (1901,45)
    (1941,34)
    (1981,47)
    (2021,41)
    (2061,37)
    (2101,27)
    (2141,27)
    (2181,20)
    (2221,15)
    (2261,13)
    (2301,20)
    (2341,15)
    (2381,7)
    (2421,9)
    (2461,4)
    (2501,7)
    (2541,13)
    (2581,5)
    (2621,6)
    (2661,6)
    (2701,6)
    (2741,3)
    (2781,0)
    (2821,1)
    (2861,2)
    (2901,2)
    (2941,2)
mean=1957
standardDeviation=268
