    (6103,0)
    (6171,0)
    (6239,0)
    (6307,0)
    (6375,0)
    (6443,0)
    (6511,27)
    (6579,51)
    (6647,60)
    (6715,52)
    (6783,50)
    (6851,46)
    (6919,57)
    (6987,46)
    (7055,51)
    (7123,59)
    (7191,28)
    (7259,41)
    (7327,35)
    (7395,17)
    (7463,19)
    (7531,13)
    (7599,16)
    (7667,18)
    (7735,11)
    (7803,15)
    (7871,11)
    (7939,12)
    (8007,14)
    (8075,9)
    (8143,11)
    (8211,5)
    (8279,7)
    (8347,2)
    (8415,11)
    (8483,6)
    (8551,1)
    (8619,7)
    (8687,5)
    (8755,3)
    (8823,4)
mean=7172
standardDeviation=527
