    (105,0)
    (106,0)
    (107,0)
    (108,0)
    (109,0)
    (110,0)
    (111,4)
    (112,5)
    (113,0)
    (114,3)
    (115,4)
    (116,6)
    (117,2)
    (118,1)
    (119,4)
    (120,4)
    (121,1)
    (122,2)
    (123,1)
    (124,1)
    (125,1)
    (126,3)
    (127,0)
    (128,0)
    (129,0)
    (130,3)
    (131,25)
    (132,90)
    (133,87)
    (134,81)
    (135,68)
    (136,42)
    (137,47)
    (138,20)
    (139,27)
    (140,25)
    (141,10)
    (142,12)
    (143,11)
    (144,10)
    (145,14)
mean=134
standardDeviation=5
