    (46,0)
    (49,0)
    (52,0)
    (55,185)
    (58,222)
    (61,84)
    (64,35)
    (67,22)
    (70,10)
    (73,3)
    (76,2)
    (79,14)
    (82,86)
    (85,23)
    (88,35)
    (91,15)
    (94,1)
    (97,1)
    (100,9)
    (103,11)
    (106,6)
    (109,1)
    (112,2)
    (115,0)
    (118,19)
    (121,10)
    (124,7)
    (127,1)
    (130,1)
    (133,0)
    (136,0)
    (139,0)
    (142,0)
    (145,0)
    (148,1)
    (151,0)
    (154,3)
    (157,1)
    (160,0)
    (163,2)
    (166,1)
mean=69
standardDeviation=19
