testType,requestBytes,responseBytes,executionNanos
FILE,8192,16,2824412
FILE,8192,16,2354180
FILE,8192,16,2374681
FILE,8192,16,2566329
FILE,8192,16,2678166
FILE,8192,16,2553936
FILE,8192,16,557921
FILE,8192,16,2362183
FILE,8192,16,515910
FILE,8192,16,2511172
FILE,8192,16,2675153
FILE,8192,16,2447376
FILE,8192,16,6762549
FILE,8192,16,2346962
FILE,8192,16,2556770
FILE,8192,16,2483090
FILE,8192,16,2290466
FILE,8192,16,2333523
FILE,8192,16,2598359
FILE,8192,16,2483374
FILE,8192,16,2362540
FILE,8192,16,2453296
FILE,8192,16,2440846
FILE,8192,16,21063144
FILE,8192,16,2325805
FILE,8192,16,2429721
FILE,8192,16,2436706
FILE,8192,16,2405379
FILE,8192,16,2623693
FILE,8192,16,2407520
FILE,8192,16,2317923
FILE,8192,16,2362662
FILE,8192,16,2338167
FILE,8192,16,2429421
FILE,8192,16,2299671
FILE,8192,16,2423161
FILE,8192,16,2458242
FILE,8192,16,2313450
FILE,8192,16,2392641
FILE,8192,16,2435969
FILE,8192,16,2329200
FILE,8192,16,2299909
FILE,8192,16,2343867
FILE,8192,16,2403673
FILE,8192,16,2320000
FILE,8192,16,2411927
FILE,8192,16,2303625
FILE,8192,16,2305229
FILE,8192,16,2346387
FILE,8192,16,2315046
FILE,8192,16,2423008
FILE,8192,16,2284213
FILE,8192,16,2327108
FILE,8192,16,2588109
FILE,8192,16,2295283
FILE,8192,16,2341852
FILE,8192,16,2316835
FILE,8192,16,2411416
FILE,8192,16,2323123
FILE,8192,16,2348891
FILE,8192,16,2432662
FILE,8192,16,2272547
FILE,8192,16,2326829
FILE,8192,16,2407595
FILE,8192,16,2497642
FILE,8192,16,2288423
FILE,8192,16,2429958
FILE,8192,16,2456406
FILE,8192,16,2283022
FILE,8192,16,2331475
FILE,8192,16,2469111
FILE,8192,16,2302596
FILE,8192,16,2356742
FILE,8192,16,2563874
FILE,8192,16,2443049
FILE,8192,16,2287759
FILE,8192,16,2410315
FILE,8192,16,2512330
FILE,8192,16,2375518
FILE,8192,16,2335614
FILE,8192,16,2552351
FILE,8192,16,2408980
FILE,8192,16,2307444
FILE,8192,16,2322311
FILE,8192,16,2391278
