testType,requestBytes,responseBytes,executionNanos
FILE,16,8192,2520988
FILE,16,8192,2564784
FILE,16,8192,2379577
FILE,16,8192,2348469
FILE,16,8192,2403762
FILE,16,8192,2531059
FILE,16,8192,440376
FILE,16,8192,2317407
FILE,16,8192,2405711
FILE,16,8192,2550668
FILE,16,8192,2336407
FILE,16,8192,2425583
FILE,16,8192,2477842
FILE,16,8192,2319829
FILE,16,8192,2471394
FILE,16,8192,2457716
FILE,16,8192,2322416
FILE,16,8192,2570530
FILE,16,8192,2645171
FILE,16,8192,2505865
FILE,16,8192,2334361
FILE,16,8192,2361714
FILE,16,8192,2450654
FILE,16,8192,32826953
FILE,16,8192,2537220
FILE,16,8192,2371372
FILE,16,8192,2367814
FILE,16,8192,2323333
FILE,16,8192,2613193
FILE,16,8192,2310711
FILE,16,8192,2417438
FILE,16,8192,2317953
FILE,16,8192,2317481
FILE,16,8192,2525626
FILE,16,8192,2333841
FILE,16,8192,2414352
FILE,16,8192,2384406
FILE,16,8192,2396951
FILE,16,8192,2319041
FILE,16,8192,2453586
FILE,16,8192,2623405
FILE,16,8192,2279633
FILE,16,8192,2335838
FILE,16,8192,2581870
FILE,16,8192,2388601
FILE,16,8192,2423961
FILE,16,8192,2318743
FILE,16,8192,2431352
FILE,16,8192,2278535
FILE,16,8192,2401099
FILE,16,8192,2408125
FILE,16,8192,2368547
FILE,16,8192,2421694
FILE,16,8192,2367663
FILE,16,8192,2367148
FILE,16,8192,2323377
FILE,16,8192,2336593
FILE,16,8192,2441643
FILE,16,8192,2285224
FILE,16,8192,2334308
FILE,16,8192,2557277
FILE,16,8192,2302378
FILE,16,8192,2369226
FILE,16,8192,2397041
FILE,16,8192,2582441
FILE,16,8192,2323620
FILE,16,8192,2334302
FILE,16,8192,2421226
FILE,16,8192,2385141
FILE,16,8192,2385442
FILE,16,8192,2549195
FILE,16,8192,2444691
FILE,16,8192,2358802
FILE,16,8192,2308697
FILE,16,8192,2503162
FILE,16,8192,2310154
FILE,16,8192,2422679
FILE,16,8192,2433930
FILE,16,8192,2338516
FILE,16,8192,2383524
FILE,16,8192,2311560
FILE,16,8192,2423850
FILE,16,8192,2310999
FILE,16,8192,2345163
FILE,16,8192,2488296
FILE,16,8192,2318602
FILE,16,8192,2497620
FILE,16,8192,2337684
FILE,16,8192,2495976
FILE,16,8192,2294881
FILE,16,8192,2472794
FILE,16,8192,2443791
FILE,16,8192,2526762
FILE,16,8192,2289827
FILE,16,8192,2368831
FILE,16,8192,2406196
FILE,16,8192,2416704
FILE,16,8192,2397587
FILE,16,8192,2352547
FILE,16,8192,2560201
FILE,16,8192,2300644
FILE,16,8192,2352459
FILE,16,8192,2369651
FILE,16,8192,2297781
FILE,16,8192,2385345
FILE,16,8192,2389043
FILE,16,8192,2394574
FILE,16,8192,2311841
FILE,16,8192,2418255
FILE,16,8192,2439353
FILE,16,8192,4382341
FILE,16,8192,2367310
FILE,16,8192,2443940
FILE,16,8192,2356139
FILE,16,8192,2384330
FILE,16,8192,2407910
FILE,16,8192,2520020
FILE,16,8192,2290100
FILE,16,8192,2370141
FILE,16,8192,2448589
FILE,16,8192,2335772
FILE,16,8192,2393122
FILE,16,8192,3480580
FILE,16,8192,2373063
FILE,16,8192,2451081
FILE,16,8192,2353958
FILE,16,8192,2429198
FILE,16,8192,2427449
FILE,16,8192,2381888
FILE,16,8192,2418181
FILE,16,8192,2460373
FILE,16,8192,2311968
FILE,16,8192,2358501
FILE,16,8192,2508732
FILE,16,8192,2280723
FILE,16,8192,2388864
FILE,16,8192,2356929
FILE,16,8192,2316112
FILE,16,8192,2429494
FILE,16,8192,2511085
FILE,16,8192,438369
FILE,16,8192,2336788
FILE,16,8192,2349195
FILE,16,8192,2416388
FILE,16,8192,2306416
FILE,16,8192,2378719
FILE,16,8192,2408213
FILE,16,8192,2491922
FILE,16,8192,2425349
FILE,16,8192,2433241
FILE,16,8192,2557997
FILE,16,8192,33121204
FILE,16,8192,2429337
FILE,16,8192,2318243
FILE,16,8192,2488007
FILE,16,8192,4510936
FILE,16,8192,2381986
FILE,16,8192,2427464
FILE,16,8192,2319414
FILE,16,8192,2308606
FILE,16,8192,2302827
FILE,16,8192,8624668
FILE,16,8192,2479176
FILE,16,8192,2414122
FILE,16,8192,2517330
FILE,16,8192,2368442
FILE,16,8192,2332871
FILE,16,8192,2419704
FILE,16,8192,2311653
FILE,16,8192,2351847
FILE,16,8192,2414950
FILE,16,8192,2446222
FILE,16,8192,2496013
FILE,16,8192,2436983
FILE,16,8192,2389024
FILE,16,8192,2301009
FILE,16,8192,2384060
FILE,16,8192,2391227
FILE,16,8192,2307591
FILE,16,8192,2352432
FILE,16,8192,2570178
FILE,16,8192,2463201
FILE,16,8192,2350472
FILE,16,8192,2362138
FILE,16,8192,2442632
FILE,16,8192,2368295
FILE,16,8192,2297572
FILE,16,8192,2531939
FILE,16,8192,2285382
FILE,16,8192,2371268
FILE,16,8192,2390229
FILE,16,8192,4448864
FILE,16,8192,2340761
FILE,16,8192,2325390
FILE,16,8192,2535212
FILE,16,8192,2290250
FILE,16,8192,2348385
FILE,16,8192,2460541
FILE,16,8192,2334266
FILE,16,8192,2361187
FILE,16,8192,2356471
FILE,16,8192,2504726
FILE,16,8192,2272483
FILE,16,8192,2399682
FILE,16,8192,2479334
FILE,16,8192,2280438
FILE,16,8192,2413978
FILE,16,8192,2375178
FILE,16,8192,2429577
FILE,16,8192,2297384
FILE,16,8192,2365079
FILE,16,8192,2358398
FILE,16,8192,2350672
FILE,16,8192,2393022
FILE,16,8192,2546809
FILE,16,8192,2336114
FILE,16,8192,2321595
FILE,16,8192,2476649
FILE,16,8192,2327714
FILE,16,8192,2596062
FILE,16,8192,2443157
FILE,16,8192,2364963
FILE,16,8192,2345779
FILE,16,8192,2306225
FILE,16,8192,2411618
FILE,16,8192,2409500
FILE,16,8192,2294503
FILE,16,8192,2416010
FILE,16,8192,2428812
FILE,16,8192,2325268
FILE,16,8192,2384507
FILE,16,8192,2401067
FILE,16,8192,2353757
FILE,16,8192,2407542
FILE,16,8192,2451102
FILE,16,8192,2361396
FILE,16,8192,2339403
FILE,16,8192,2456483
FILE,16,8192,2391864
FILE,16,8192,2276098
FILE,16,8192,2345409
FILE,16,8192,2495945
FILE,16,8192,2405830
FILE,16,8192,2386943
FILE,16,8192,2492380
FILE,16,8192,2334086
FILE,16,8192,2274885
FILE,16,8192,2314544
FILE,16,8192,2575994
FILE,16,8192,2382067
FILE,16,8192,2399740
FILE,16,8192,2457806
FILE,16,8192,2343211
FILE,16,8192,2319125
FILE,16,8192,2354896
FILE,16,8192,2612580
FILE,16,8192,2330214
FILE,16,8192,2369970
FILE,16,8192,2348590
FILE,16,8192,2445118
FILE,16,8192,2310237
FILE,16,8192,2463009
FILE,16,8192,2396643
FILE,16,8192,2362968
FILE,16,8192,2366016
FILE,16,8192,2383196
FILE,16,8192,2363359
FILE,16,8192,2407538
FILE,16,8192,2340019
FILE,16,8192,2399050
FILE,16,8192,2345563
FILE,16,8192,2385364
FILE,16,8192,2539813
FILE,16,8192,2391736
FILE,16,8192,2348689
FILE,16,8192,2493430
FILE,16,8192,2407370
FILE,16,8192,2345007
FILE,16,8192,2354058
FILE,16,8192,2419441
FILE,16,8192,2338944
FILE,16,8192,2305877
FILE,16,8192,2417488
FILE,16,8192,2300756
FILE,16,8192,2418491
FILE,16,8192,2420557
FILE,16,8192,2434733
FILE,16,8192,2223614
FILE,16,8192,2395275
FILE,16,8192,2392396
FILE,16,8192,2322441
FILE,16,8192,2364996
FILE,16,8192,3600528
FILE,16,8192,2402960
FILE,16,8192,2270085
FILE,16,8192,2410450
FILE,16,8192,2500001
FILE,16,8192,2279333
FILE,16,8192,2286934
FILE,16,8192,2371294
FILE,16,8192,2474809
FILE,16,8192,2312154
FILE,16,8192,2377735
FILE,16,8192,2466281
FILE,16,8192,2280660
FILE,16,8192,2355820
FILE,16,8192,2496068
FILE,16,8192,2381601
FILE,16,8192,2367152
FILE,16,8192,2355332
FILE,16,8192,2487882
FILE,16,8192,2275159
FILE,16,8192,2382568
FILE,16,8192,2378022
FILE,16,8192,2299592
FILE,16,8192,2301264
FILE,16,8192,2326142
FILE,16,8192,2257515
FILE,16,8192,2364913
FILE,16,8192,2299990
FILE,16,8192,2559599
FILE,16,8192,2372116
FILE,16,8192,2328703
FILE,16,8192,2489182
FILE,16,8192,2318956
FILE,16,8192,2346148
FILE,16,8192,2331621
FILE,16,8192,2497550
FILE,16,8192,2305773
FILE,16,8192,2325663
FILE,16,8192,2443202
FILE,16,8192,2404561
FILE,16,8192,2387978
FILE,16,8192,2300034
FILE,16,8192,2441456
FILE,16,8192,2346743
FILE,16,8192,2347249
FILE,16,8192,2467781
FILE,16,8192,2434799
FILE,16,8192,2279982
FILE,16,8192,2378803
